"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	39	105622	36.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	79	121063	65.3
	"Minnesota"	"27"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	87	152298	57.1
	"Minnesota"	"27"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	117	142171	82.3
	"Minnesota"	"27"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	118	114726	102.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	160	106369	150.4
	"Minnesota"	"27"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	284	109283	259.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	489	121515	402.4
	"Minnesota"	"27"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	642	117175	547.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	772	100670	766.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	900	73237	1228.9
	"Minnesota"	"27"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	965	48943	1971.7
	"Minnesota"	"27"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	1103	35223	3131.5
	"Minnesota"	"27"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1602	27908	5740.3
	"Minnesota"	"27"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1942	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	1758	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	793	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Central Metro"	"1"	"100+ years"	"100+"	159	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	87	20145	431.9
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	15	122032	Unreliable
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	47	110701	42.5
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	57	90580	62.9
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	62	95232	65.1
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	76	111296	68.3
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	107	107285	99.7
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	129	112939	114.2
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	205	120974	169.5
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	372	132238	281.3
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	503	113591	442.8
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	630	89170	706.5
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	735	67972	1081.3
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	906	47715	1898.8
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	1036	32022	3235.3
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	1263	22432	5630.3
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	1490	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	1191	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	478	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	76	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Medium Metro"	"3"	"25-29 years"	"25-29"	16	13776	Unreliable
	"Minnesota"	"27"	"Medium Metro"	"3"	"30-34 years"	"30-34"	16	14341	Unreliable
	"Minnesota"	"27"	"Medium Metro"	"3"	"35-39 years"	"35-39"	20	12978	154.1
	"Minnesota"	"27"	"Medium Metro"	"3"	"40-44 years"	"40-44"	28	12958	216.1
	"Minnesota"	"27"	"Medium Metro"	"3"	"45-49 years"	"45-49"	41	13872	295.6
	"Minnesota"	"27"	"Medium Metro"	"3"	"50-54 years"	"50-54"	76	17340	438.3
	"Minnesota"	"27"	"Medium Metro"	"3"	"55-59 years"	"55-59"	146	18561	786.6
	"Minnesota"	"27"	"Medium Metro"	"3"	"60-64 years "	"60-64"	158	17203	918.4
	"Minnesota"	"27"	"Medium Metro"	"3"	"65-69 years"	"65-69"	166	12763	1300.6
	"Minnesota"	"27"	"Medium Metro"	"3"	"70-74 years"	"70-74"	196	9209	2128.4
	"Minnesota"	"27"	"Medium Metro"	"3"	"75-79 years"	"75-79"	276	6970	3959.8
	"Minnesota"	"27"	"Medium Metro"	"3"	"80-84 years"	"80-84"	329	5349	6150.7
	"Minnesota"	"27"	"Medium Metro"	"3"	"85-89 years"	"85-89"	390	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Medium Metro"	"3"	"90-94 years"	"90-94"	353	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Medium Metro"	"3"	"95-99 years"	"95-99"	148	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Medium Metro"	"3"	"100+ years"	"100+"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Small Metro"	"4"	"< 1 year"	"1"	34	7740	439.3
	"Minnesota"	"27"	"Small Metro"	"4"	"15-19 years"	"15-19"	12	44470	Unreliable
	"Minnesota"	"27"	"Small Metro"	"4"	"20-24 years"	"20-24"	23	55085	41.8
	"Minnesota"	"27"	"Small Metro"	"4"	"25-29 years"	"25-29"	28	40829	68.6
	"Minnesota"	"27"	"Small Metro"	"4"	"30-34 years"	"30-34"	29	42285	68.6
	"Minnesota"	"27"	"Small Metro"	"4"	"35-39 years"	"35-39"	40	36313	110.2
	"Minnesota"	"27"	"Small Metro"	"4"	"40-44 years"	"40-44"	42	34452	121.9
	"Minnesota"	"27"	"Small Metro"	"4"	"45-49 years"	"45-49"	73	36281	201.2
	"Minnesota"	"27"	"Small Metro"	"4"	"50-54 years"	"50-54"	154	42678	360.8
	"Minnesota"	"27"	"Small Metro"	"4"	"55-59 years"	"55-59"	199	40940	486.1
	"Minnesota"	"27"	"Small Metro"	"4"	"60-64 years "	"60-64"	243	34742	699.4
	"Minnesota"	"27"	"Small Metro"	"4"	"65-69 years"	"65-69"	319	26557	1201.2
	"Minnesota"	"27"	"Small Metro"	"4"	"70-74 years"	"70-74"	345	19821	1740.6
	"Minnesota"	"27"	"Small Metro"	"4"	"75-79 years"	"75-79"	487	15470	3148.0
	"Minnesota"	"27"	"Small Metro"	"4"	"80-84 years"	"80-84"	595	12012	4953.4
	"Minnesota"	"27"	"Small Metro"	"4"	"85-89 years"	"85-89"	806	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Small Metro"	"4"	"90-94 years"	"90-94"	708	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Small Metro"	"4"	"95-99 years"	"95-99"	295	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Small Metro"	"4"	"100+ years"	"100+"	79	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	39	7803	499.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"10-14 years"	"10-14"	13	41695	Unreliable
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	20	44419	45.0
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	35	47163	74.2
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	29	35911	80.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	35	38974	89.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	32	34905	91.7
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	55	35564	154.7
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	111	38849	285.7
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	196	47710	410.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	290	48264	600.9
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	360	43132	834.6
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	396	35651	1110.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	537	27799	1931.7
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	655	21031	3114.5
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	965	15951	6049.8
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	1094	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	960	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	488	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	104	Not Applicable	Not Applicable
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	39	6475	602.3
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	23	35436	64.9
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	34	30117	112.9
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	31	28021	110.6
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	38	32307	117.6
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	40	30471	131.3
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	53	30986	171.0
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	73	34091	214.1
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	163	43662	373.3
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	260	46148	563.4
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	364	42240	861.7
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	460	34267	1342.4
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	586	27757	2111.2
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	718	21228	3382.3
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	939	16193	5798.8
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1105	Not Applicable	Not Applicable
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	907	Not Applicable	Not Applicable
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	455	Not Applicable	Not Applicable
	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	84	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	13	3122	Unreliable
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	22	16422	134.0
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	19	15533	Unreliable
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	26	16606	156.6
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	29	17150	169.1
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	41	18519	221.4
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	62	17217	360.1
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	111	17978	617.4
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	157	16130	973.3
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	204	13786	1479.8
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	238	11684	2037.0
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	235	8375	2806.0
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	273	5646	4835.3
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	254	3556	7142.9
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	235	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	144	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	55	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Medium Metro"	"3"	"< 1 year"	"1"	100	12085	827.5
	"Mississippi"	"28"	"Medium Metro"	"3"	"5-9 years"	"5-9"	10	68028	Unreliable
	"Mississippi"	"28"	"Medium Metro"	"3"	"15-19 years"	"15-19"	48	65096	73.7
	"Mississippi"	"28"	"Medium Metro"	"3"	"20-24 years"	"20-24"	89	68546	129.8
	"Mississippi"	"28"	"Medium Metro"	"3"	"25-29 years"	"25-29"	89	67418	132.0
	"Mississippi"	"28"	"Medium Metro"	"3"	"30-34 years"	"30-34"	109	67085	162.5
	"Mississippi"	"28"	"Medium Metro"	"3"	"35-39 years"	"35-39"	138	61529	224.3
	"Mississippi"	"28"	"Medium Metro"	"3"	"40-44 years"	"40-44"	184	61032	301.5
	"Mississippi"	"28"	"Medium Metro"	"3"	"45-49 years"	"45-49"	275	60167	457.1
	"Mississippi"	"28"	"Medium Metro"	"3"	"50-54 years"	"50-54"	495	67660	731.6
	"Mississippi"	"28"	"Medium Metro"	"3"	"55-59 years"	"55-59"	715	64602	1106.8
	"Mississippi"	"28"	"Medium Metro"	"3"	"60-64 years "	"60-64"	770	55142	1396.4
	"Mississippi"	"28"	"Medium Metro"	"3"	"65-69 years"	"65-69"	801	44107	1816.0
	"Mississippi"	"28"	"Medium Metro"	"3"	"70-74 years"	"70-74"	929	31426	2956.2
	"Mississippi"	"28"	"Medium Metro"	"3"	"75-79 years"	"75-79"	990	22669	4367.2
	"Mississippi"	"28"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1062	15326	6929.4
	"Mississippi"	"28"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1047	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Medium Metro"	"3"	"90-94 years"	"90-94"	692	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Medium Metro"	"3"	"95-99 years"	"95-99"	233	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Medium Metro"	"3"	"100+ years"	"100+"	69	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Small Metro"	"4"	"< 1 year"	"1"	14	2027	Unreliable
	"Mississippi"	"28"	"Small Metro"	"4"	"20-24 years"	"20-24"	14	14723	Unreliable
	"Mississippi"	"28"	"Small Metro"	"4"	"25-29 years"	"25-29"	10	11379	Unreliable
	"Mississippi"	"28"	"Small Metro"	"4"	"30-34 years"	"30-34"	16	10687	Unreliable
	"Mississippi"	"28"	"Small Metro"	"4"	"35-39 years"	"35-39"	22	9344	235.4
	"Mississippi"	"28"	"Small Metro"	"4"	"40-44 years"	"40-44"	15	9168	Unreliable
	"Mississippi"	"28"	"Small Metro"	"4"	"45-49 years"	"45-49"	57	8681	656.6
	"Mississippi"	"28"	"Small Metro"	"4"	"50-54 years"	"50-54"	65	9265	701.6
	"Mississippi"	"28"	"Small Metro"	"4"	"55-59 years"	"55-59"	99	8720	1135.3
	"Mississippi"	"28"	"Small Metro"	"4"	"60-64 years "	"60-64"	109	7413	1470.4
	"Mississippi"	"28"	"Small Metro"	"4"	"65-69 years"	"65-69"	113	6314	1789.7
	"Mississippi"	"28"	"Small Metro"	"4"	"70-74 years"	"70-74"	136	4671	2911.6
	"Mississippi"	"28"	"Small Metro"	"4"	"75-79 years"	"75-79"	142	3333	4260.4
	"Mississippi"	"28"	"Small Metro"	"4"	"80-84 years"	"80-84"	145	2237	6481.9
	"Mississippi"	"28"	"Small Metro"	"4"	"85-89 years"	"85-89"	148	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Small Metro"	"4"	"90-94 years"	"90-94"	92	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Small Metro"	"4"	"95-99 years"	"95-99"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	108	12349	874.6
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"1-4 years"	"1-4"	25	49981	50.0
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"5-9 years"	"5-9"	10	65746	Unreliable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"10-14 years"	"10-14"	16	63602	Unreliable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	53	68831	77.0
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	92	81416	113.0
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	86	61445	140.0
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	127	60547	209.8
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	127	55504	228.8
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	206	57034	361.2
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	302	56910	530.7
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	548	63923	857.3
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	752	64037	1174.3
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	928	56866	1631.9
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	1030	46844	2198.8
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	1076	34813	3090.8
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	1146	25573	4481.3
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	1259	17530	7182.0
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	1269	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	849	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	338	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	79	Not Applicable	Not Applicable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	84	8289	1013.4
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"1-4 years"	"1-4"	13	34833	Unreliable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"5-9 years"	"5-9"	10	47058	Unreliable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"10-14 years"	"10-14"	12	45689	Unreliable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	53	43940	120.6
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	55	45550	120.7
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	81	40540	199.8
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	94	40490	232.2
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	113	38704	292.0
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	160	40880	391.4
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	235	41892	561.0
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	400	46045	868.7
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	568	45863	1238.5
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	686	40436	1696.5
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	711	35056	2028.2
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	823	26145	3147.8
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	926	20138	4598.3
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	966	13305	7260.4
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	948	Not Applicable	Not Applicable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	615	Not Applicable	Not Applicable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	258	Not Applicable	Not Applicable
	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	61	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Central Metro"	"1"	"< 1 year"	"1"	87	13927	624.7
	"Missouri"	"29"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	13	53974	Unreliable
	"Missouri"	"29"	"Large Central Metro"	"1"	"5-9 years"	"5-9"	10	64600	Unreliable
	"Missouri"	"29"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	56	58207	96.2
	"Missouri"	"29"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	99	70821	139.8
	"Missouri"	"29"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	109	85547	127.4
	"Missouri"	"29"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	127	79487	159.8
	"Missouri"	"29"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	122	64247	189.9
	"Missouri"	"29"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	177	61866	286.1
	"Missouri"	"29"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	293	61267	478.2
	"Missouri"	"29"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	518	70717	732.5
	"Missouri"	"29"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	717	69140	1037.0
	"Missouri"	"29"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	752	57697	1303.4
	"Missouri"	"29"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	766	42431	1805.3
	"Missouri"	"29"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	787	29490	2668.7
	"Missouri"	"29"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	876	21390	4095.4
	"Missouri"	"29"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1114	16722	6661.9
	"Missouri"	"29"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1158	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	889	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	314	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Central Metro"	"1"	"100+ years"	"100+"	81	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	156	27290	571.6
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	21	112726	18.6
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	20	151512	13.2
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	20	158063	12.7
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	74	152176	48.6
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	153	143654	106.5
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	183	144312	126.8
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	183	152754	119.8
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	224	142408	157.3
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	278	147829	188.1
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	424	153813	275.7
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	855	178370	479.3
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	1088	169674	641.2
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	1500	140995	1063.9
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	1658	113849	1456.3
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	1897	83109	2282.5
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	2184	58928	3706.2
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	2851	44805	6363.1
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	3100	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	2384	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	927	Not Applicable	Not Applicable
	"Missouri"	"29"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	215	Not Applicable	Not Applicable
	"Missouri"	"29"	"Medium Metro"	"3"	"< 1 year"	"1"	29	5898	491.7
	"Missouri"	"29"	"Medium Metro"	"3"	"15-19 years"	"15-19"	22	32126	68.5
	"Missouri"	"29"	"Medium Metro"	"3"	"20-24 years"	"20-24"	35	42548	82.3
	"Missouri"	"29"	"Medium Metro"	"3"	"25-29 years"	"25-29"	31	31369	98.8
	"Missouri"	"29"	"Medium Metro"	"3"	"30-34 years"	"30-34"	43	31449	136.7
	"Missouri"	"29"	"Medium Metro"	"3"	"35-39 years"	"35-39"	49	28139	174.1
	"Missouri"	"29"	"Medium Metro"	"3"	"40-44 years"	"40-44"	74	28643	258.4
	"Missouri"	"29"	"Medium Metro"	"3"	"45-49 years"	"45-49"	81	28354	285.7
	"Missouri"	"29"	"Medium Metro"	"3"	"50-54 years"	"50-54"	194	31979	606.6
	"Missouri"	"29"	"Medium Metro"	"3"	"55-59 years"	"55-59"	252	30487	826.6
	"Missouri"	"29"	"Medium Metro"	"3"	"60-64 years "	"60-64"	346	26925	1285.1
