"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	25	3759	665.1
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	10	20508	Unreliable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	25	22931	109.0
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	20	19683	101.6
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	16	17385	Unreliable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	23	17537	131.2
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	32	18181	176.0
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	63	21874	288.0
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	101	22993	439.3
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	118	21068	560.1
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	125	15546	804.1
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	167	11289	1479.3
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	204	7916	2577.1
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	229	6285	3643.6
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	326	4828	6752.3
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	351	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	256	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	100	Not Applicable	Not Applicable
	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	32	4342	737.0
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	25	24865	100.5
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	36	17268	208.5
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	36	16679	215.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	43	16876	254.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	56	18346	305.2
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	56	20865	268.4
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	101	27122	372.4
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	150	29257	512.7
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	185	28068	659.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	253	22730	1113.1
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	287	18306	1567.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	337	13930	2419.2
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	433	10869	3983.8
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	552	8220	6715.3
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	528	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	415	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	161	Not Applicable	Not Applicable
	"Montana"	"30"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	39	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"< 1 year"	"1"	82	15949	514.1
	"Nebraska"	"31"	"Medium Metro"	"3"	"1-4 years"	"1-4"	22	61744	35.6
	"Nebraska"	"31"	"Medium Metro"	"3"	"10-14 years"	"10-14"	14	69038	Unreliable
	"Nebraska"	"31"	"Medium Metro"	"3"	"15-19 years"	"15-19"	42	73912	56.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"20-24 years"	"20-24"	51	85097	59.9
	"Nebraska"	"31"	"Medium Metro"	"3"	"25-29 years"	"25-29"	58	79693	72.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"30-34 years"	"30-34"	57	70879	80.4
	"Nebraska"	"31"	"Medium Metro"	"3"	"35-39 years"	"35-39"	81	68539	118.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"40-44 years"	"40-44"	132	67122	196.7
	"Nebraska"	"31"	"Medium Metro"	"3"	"45-49 years"	"45-49"	218	73848	295.2
	"Nebraska"	"31"	"Medium Metro"	"3"	"50-54 years"	"50-54"	279	68952	404.6
	"Nebraska"	"31"	"Medium Metro"	"3"	"55-59 years"	"55-59"	368	60357	609.7
	"Nebraska"	"31"	"Medium Metro"	"3"	"60-64 years "	"60-64"	439	44486	986.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"65-69 years"	"65-69"	451	31306	1440.6
	"Nebraska"	"31"	"Medium Metro"	"3"	"70-74 years"	"70-74"	602	24344	2472.9
	"Nebraska"	"31"	"Medium Metro"	"3"	"75-79 years"	"75-79"	815	20325	4009.8
	"Nebraska"	"31"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1035	15820	6542.4
	"Nebraska"	"31"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1087	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"90-94 years"	"90-94"	777	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"95-99 years"	"95-99"	290	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Medium Metro"	"3"	"100+ years"	"100+"	77	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"< 1 year"	"1"	10	1681	Unreliable
	"Nebraska"	"31"	"Small Metro"	"4"	"35-39 years"	"35-39"	10	6538	Unreliable
	"Nebraska"	"31"	"Small Metro"	"4"	"45-49 years"	"45-49"	17	7801	Unreliable
	"Nebraska"	"31"	"Small Metro"	"4"	"50-54 years"	"50-54"	26	7524	345.6
	"Nebraska"	"31"	"Small Metro"	"4"	"55-59 years"	"55-59"	37	6651	556.3
	"Nebraska"	"31"	"Small Metro"	"4"	"60-64 years "	"60-64"	53	5379	985.3
	"Nebraska"	"31"	"Small Metro"	"4"	"65-69 years"	"65-69"	67	4060	1650.2
	"Nebraska"	"31"	"Small Metro"	"4"	"70-74 years"	"70-74"	87	3309	2629.2
	"Nebraska"	"31"	"Small Metro"	"4"	"75-79 years"	"75-79"	129	3000	4300.0
	"Nebraska"	"31"	"Small Metro"	"4"	"80-84 years"	"80-84"	179	2486	7200.3
	"Nebraska"	"31"	"Small Metro"	"4"	"85-89 years"	"85-89"	177	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"90-94 years"	"90-94"	121	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"95-99 years"	"95-99"	47	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Small Metro"	"4"	"100+ years"	"100+"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	32	4657	687.1
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	10	24452	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	20	21880	91.4
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	18	19267	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	17	18437	Unreliable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	24	18559	129.3
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	51	19325	263.9
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	74	23779	311.2
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	91	23795	382.4
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	122	20935	582.8
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	165	16406	1005.7
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	201	12864	1562.5
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	274	10880	2518.4
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	385	9961	3865.1
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	511	8113	6298.5
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	577	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	446	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	186	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	48	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	22	4111	535.1
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	17	25229	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	27	17934	150.6
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	19	15908	Unreliable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	20	16713	119.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	21	18081	116.1
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	42	20177	208.2
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	64	26883	238.1
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	128	27134	471.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	149	24440	609.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	182	19767	920.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	229	16378	1398.2
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	333	14935	2229.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	479	13794	3472.5
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	665	11413	5826.7
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	769	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	628	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	322	Not Applicable	Not Applicable
	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	78	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"< 1 year"	"1"	160	28527	560.9
	"Nevada"	"32"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	35	114345	30.6
	"Nevada"	"32"	"Large Central Metro"	"1"	"5-9 years"	"5-9"	11	130494	Unreliable
	"Nevada"	"32"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	23	132269	17.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	78	127378	61.2
	"Nevada"	"32"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	130	127631	101.9
	"Nevada"	"32"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	162	153249	105.7
	"Nevada"	"32"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	177	142443	124.3
	"Nevada"	"32"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	228	148644	153.4
	"Nevada"	"32"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	326	141018	231.2
	"Nevada"	"32"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	478	134142	356.3
	"Nevada"	"32"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	708	122704	577.0
	"Nevada"	"32"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	827	109137	757.8
	"Nevada"	"32"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	1116	94775	1177.5
	"Nevada"	"32"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	1175	72216	1627.1
	"Nevada"	"32"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	1396	52518	2658.1
	"Nevada"	"32"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	1644	37998	4326.5
	"Nevada"	"32"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1702	24997	6808.8
	"Nevada"	"32"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1515	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	794	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	266	Not Applicable	Not Applicable
	"Nevada"	"32"	"Large Central Metro"	"1"	"100+ years"	"100+"	43	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"< 1 year"	"1"	38	5682	668.8
	"Nevada"	"32"	"Medium Metro"	"3"	"15-19 years"	"15-19"	11	29970	Unreliable
	"Nevada"	"32"	"Medium Metro"	"3"	"20-24 years"	"20-24"	27	31608	85.4
	"Nevada"	"32"	"Medium Metro"	"3"	"25-29 years"	"25-29"	27	29824	90.5
	"Nevada"	"32"	"Medium Metro"	"3"	"30-34 years"	"30-34"	33	25756	128.1
	"Nevada"	"32"	"Medium Metro"	"3"	"35-39 years"	"35-39"	51	28271	180.4
	"Nevada"	"32"	"Medium Metro"	"3"	"40-44 years"	"40-44"	68	29346	231.7
	"Nevada"	"32"	"Medium Metro"	"3"	"45-49 years"	"45-49"	124	31611	392.3
	"Nevada"	"32"	"Medium Metro"	"3"	"50-54 years"	"50-54"	169	30856	547.7
	"Nevada"	"32"	"Medium Metro"	"3"	"55-59 years"	"55-59"	217	27319	794.3
	"Nevada"	"32"	"Medium Metro"	"3"	"60-64 years "	"60-64"	257	23509	1093.2
	"Nevada"	"32"	"Medium Metro"	"3"	"65-69 years"	"65-69"	254	16593	1530.8
	"Nevada"	"32"	"Medium Metro"	"3"	"70-74 years"	"70-74"	274	11428	2397.6
	"Nevada"	"32"	"Medium Metro"	"3"	"75-79 years"	"75-79"	402	8398	4786.9
	"Nevada"	"32"	"Medium Metro"	"3"	"80-84 years"	"80-84"	441	6140	7182.4
	"Nevada"	"32"	"Medium Metro"	"3"	"85-89 years"	"85-89"	440	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"90-94 years"	"90-94"	250	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"95-99 years"	"95-99"	76	Not Applicable	Not Applicable
	"Nevada"	"32"	"Medium Metro"	"3"	"100+ years"	"100+"	13	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"40-44 years"	"40-44"	13	3993	Unreliable
	"Nevada"	"32"	"Small Metro"	"4"	"45-49 years"	"45-49"	16	4274	Unreliable
	"Nevada"	"32"	"Small Metro"	"4"	"50-54 years"	"50-54"	24	4239	566.2
	"Nevada"	"32"	"Small Metro"	"4"	"55-59 years"	"55-59"	33	3908	844.4
	"Nevada"	"32"	"Small Metro"	"4"	"60-64 years "	"60-64"	37	3462	1068.7
	"Nevada"	"32"	"Small Metro"	"4"	"65-69 years"	"65-69"	43	2573	1671.2
	"Nevada"	"32"	"Small Metro"	"4"	"70-74 years"	"70-74"	54	2040	2647.1
	"Nevada"	"32"	"Small Metro"	"4"	"75-79 years"	"75-79"	79	1652	4782.1
	"Nevada"	"32"	"Small Metro"	"4"	"80-84 years"	"80-84"	89	1352	6582.8
	"Nevada"	"32"	"Small Metro"	"4"	"85-89 years"	"85-89"	114	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"90-94 years"	"90-94"	74	Not Applicable	Not Applicable
	"Nevada"	"32"	"Small Metro"	"4"	"95-99 years"	"95-99"	29	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	11	3194	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	18	16466	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	23	11881	193.6
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	21	12455	168.6
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	17	12344	Unreliable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	41	13938	294.2
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	36	15443	233.1
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	74	17933	412.6
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	95	18168	522.9
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	142	16867	841.9
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	181	15868	1140.7
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	244	12994	1877.8
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	239	9301	2569.6
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	275	6515	4221.0
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	282	4142	6808.3
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	257	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	160	Not Applicable	Not Applicable
	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	17	2595	Unreliable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	16	2558	Unreliable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	22	2387	921.7
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	30	2145	1398.6
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	33	1763	1871.8
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	42	1278	3286.4
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	41	886	4627.5
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	39	605	6446.3
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	30	Not Applicable	Not Applicable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	11	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	15	4014	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	14	31381	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	17	27374	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	16	21574	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	15	21905	Unreliable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	27	29231	92.4
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	43	34647	124.1
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	89	38485	231.3
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	117	34654	337.6
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	139	28705	484.2
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	192	22776	843.0
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	208	15664	1327.9
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	277	11470	2415.0
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	358	9255	3868.2
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	487	6806	7155.5
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	439	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	316	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	120	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	25	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"< 1 year"	"1"	14	4946	Unreliable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"20-24 years"	"20-24"	17	23623	Unreliable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"25-29 years"	"25-29"	10	24365	Unreliable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"30-34 years"	"30-34"	16	24740	Unreliable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"35-39 years"	"35-39"	38	29100	130.6
	"New Hampshire"	"33"	"Medium Metro"	"3"	"40-44 years"	"40-44"	54	32194	167.7
	"New Hampshire"	"33"	"Medium Metro"	"3"	"45-49 years"	"45-49"	78	35690	218.5
	"New Hampshire"	"33"	"Medium Metro"	"3"	"50-54 years"	"50-54"	125	31356	398.6
	"New Hampshire"	"33"	"Medium Metro"	"3"	"55-59 years"	"55-59"	148	25677	576.4
	"New Hampshire"	"33"	"Medium Metro"	"3"	"60-64 years "	"60-64"	178	20330	875.6
	"New Hampshire"	"33"	"Medium Metro"	"3"	"65-69 years"	"65-69"	194	13749	1411.0
	"New Hampshire"	"33"	"Medium Metro"	"3"	"70-74 years"	"70-74"	228	10170	2241.9
	"New Hampshire"	"33"	"Medium Metro"	"3"	"75-79 years"	"75-79"	297	8475	3504.4
	"New Hampshire"	"33"	"Medium Metro"	"3"	"80-84 years"	"80-84"	476	6870	6928.7
	"New Hampshire"	"33"	"Medium Metro"	"3"	"85-89 years"	"85-89"	478	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"90-94 years"	"90-94"	330	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"95-99 years"	"95-99"	122	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Medium Metro"	"3"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	23	4530	507.7
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	12	34110	Unreliable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	24	30587	78.5
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	18	24136	Unreliable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	29	23108	125.5
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	34	28277	120.2
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	66	32496	203.1
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	112	37239	300.8
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	167	37511	445.2
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	196	33597	583.4
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	234	27518	850.4
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	278	20064	1385.6
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	337	14615	2305.9
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	490	12324	3976.0
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	637	9836	6476.2
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	677	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	476	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	182	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	38	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	21	4271	491.7
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	23	4084	563.2
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	31	3896	795.7
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	37	2973	1244.5
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	47	2179	2157.0
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	55	1836	2995.6
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	61	1294	4714.1
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	85	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	53	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	17	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Large Central Metro"	"1"	"< 1 year"	"1"	190	27243	697.4
	"New Jersey"	"34"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	30	103695	28.9
