"eis","SCC","County","FIPS","Name","NAICS","State","Lat","Long","NH3","NOx","PM25","SO2","VOC","eff_height","ap3.assignment","easiur.assignment"
12974511,31000301,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN NATURAL GAS-WOLF CREEK",21111,"CO",NA,NA,0,0,0,0,8.969,NA,NA,NA
12974711,30500255,"Multiple (portable facilities)",8777,"C & J GRAVEL - PORT. ASPHALT PLANT",327320,"CO",NA,NA,0,1.1,0.031475,1.16,0.64,NA,NA,NA
12974911,20200102,"Multiple (portable facilities)",8777,"ARS INC. CRUSHING - PORT FINTEC CRUSHER",212321,"CO",NA,NA,0,0.139865,0.000161,0.009211,0,0,"Low","Area"
12975011,20200401,"Multiple (portable facilities)",8777,"RECYCLED AGG PROD - PORT GENSET",212321,"CO",NA,NA,0,0.568,0.0325,0.0144,0.084,NA,NA,NA
12975111,20100101,"Multiple (portable facilities)",8777,"ARS INC. CRUSHING- PORT GENSET - WHISPER",212321,"CO",NA,NA,0,0.339846,2e-06,0.022348,0,NA,NA,NA
12975411,20200253,"Multiple (portable facilities)",8777,"PIONEER NATURAL RES - CSP-3",21111,"CO",NA,NA,0,24.4,0.4152,0.0246,5.5,NA,NA,NA
12975511,30502701,"Multiple (portable facilities)",8777,"KILLION SUPPLY - PORTABLE EAGLE CRUSHER",327390,"CO",NA,NA,0,3.05,0.491177,0.07,0.45,NA,NA,NA
12975711,20200401,"Multiple (portable facilities)",8777,"PRECISION EXCAVATING, INC. - 2007 FINTEC",212312,"CO",NA,NA,0,12.474,1.501353,0,1.806,0,"Low","Area"
12975911,20100102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4049705",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976011,20200102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4049601",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976111,20200102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4040104",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976211,20200102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4049308",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976311,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA - UNIT # 4040102",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976511,20200102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4049910",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976711,20200102,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC. - UNIT # 4049401",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12977111,20200102,"Multiple (portable facilities)",8777,"C & J GRAVEL PROD-PORT CRUSH & SCREEN #1",212321,"CO",NA,NA,0,2.5415,0.844706,0.0414,0,0,"Low","Area"
12977211,20200102,"Multiple (portable facilities)",8777,"C & J GRAVEL PROD-PORT CRUSH & SCN #2",212321,"CO",NA,NA,0,6.409,1.440588,0.1044,0.609,0,"Low","Area"
12977311,20200101,"Multiple (portable facilities)",8777,"ASPHALT SPEC-PORT RECYCLING PLANT",324121,"CO",NA,NA,0,5.43753,0.034537,0.35757,0,NA,NA,NA
12977411,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORT ENG-01",21111,"CO",NA,NA,0,22,0.4563,0.027378,6.5,0,"Low","Area"
12977511,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORT ENG-02",21111,"CO",NA,NA,0,22,0.4563,0.027378,6.5,0,"Low","Area"
12977611,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORT ENG-03",21111,"CO",NA,NA,0,22,0.4563,0.027378,6.5,NA,NA,NA
12977811,30502510,"Multiple (portable facilities)",8777,"STONE SAND & GRAVEL- UNITS #25-1, 25-3",212321,"CO",NA,NA,0,14.923,0.819118,0.981,1.218,0,"Low","Area"
12978411,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 JAW CRUSHER",212321,"CO",NA,NA,0,10.5,0.612853,1.508,0,0,"Low","Area"
12978511,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-10 SCREEN",212321,"CO",NA,NA,0,15.0666,0.854988,1.79075,0,0,"Low","Area"
12979111,20200254,"Multiple (portable facilities)",8777,"ETC CANYON PIPELINE, LLC - PORT RICE #5",21111,"CO",NA,NA,0,24.4,0.471,0.02826,6.1,NA,NA,NA
12979211,20200254,"Multiple (portable facilities)",8777,"ETC CANYON PIPELINE, LLC - PORT RICE #6",21111,"CO",NA,NA,0,24.4,0.471,0.02826,6.1,NA,NA,NA
12979811,20200256,"Multiple (portable facilities)",8777,"ENCANA (WEST) - CDP D04 596",21111,"CO",NA,NA,0,1.59,0.049548,0,0.02,NA,NA,NA
12979911,20200401,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO.",212321,"CO",NA,NA,0,0.9975,0.079438,0,0.1435,0,"Low","Area"
12980011,20200104,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 SCREEN",212321,"CO",NA,NA,0,15.0666,0.89443,1.79075,0,0,"Low","Area"
12980111,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 CONE CRUSHER",212321,"CO",NA,NA,0,15.0666,0.862832,1.79075,0,0,"Low","Area"
12980211,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-10 CONE CRUSHER",212321,"CO",NA,NA,0,9.86,0.324245,1.67998,0.130008,0,"Low","Area"
12980711,20200252,"Multiple (portable facilities)",8777,"OMIMEX PETRO - SOUTH HOLYOKE",21111,"CO",NA,NA,0,12.9,0.27425,0.016455,2.3,NA,NA,NA
12980811,30501101,"Multiple (portable facilities)",8777,"BESTWAY CONCRETE CO",327320,"CO",NA,NA,0,0,2.911766,0,0,NA,NA,NA
12980911,20200102,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORTABLE GENSET",212321,"CO",NA,NA,0,7,0.6,0.72,1.8,NA,NA,NA
12981011,20200102,"Multiple (portable facilities)",8777,"DIRT GUYS LLC - PORT SCREEN",212321,"CO",NA,NA,0,0.124,0.011155,0.00558,0.01705,NA,NA,NA
12981111,20200102,"Multiple (portable facilities)",8777,"3B ENTERPRISES - CRUSHER 1",212321,"CO",NA,NA,0,4.905,0.28845,0.108,0.72,0,"Low","Area"
12981411,20200102,"Multiple (portable facilities)",8777,"LANGSTON CONCRETE-PORT. CRUSHER/SCREEN",212321,"CO",NA,NA,0,9.70123,1.040152,0.520992,2.44527,0,"Low","Area"
12981611,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY - PORT CONCRETE PLAN",212321,"CO",NA,NA,0,0,3.101118,0,0,0,"Low","Area"
12982311,30502001,"Multiple (portable facilities)",8777,"BRANNAN SAND & GRAVEL - PORT CRUSHER",212321,"CO",NA,NA,0,9.6,0.033588,0.63,0.78,0,"Low","Area"
12982411,30500619,"Multiple (portable facilities)",8777,"BRANNAN SAND & GRAVEL - PORT FEED HOPPER",212321,"CO",NA,NA,0,0,0.31267,0,0,NA,NA,NA
12982511,30501106,"Multiple (portable facilities)",8777,"BRANNAN SAND & GRAVEL - PORT CELLULOSE",212321,"CO",NA,NA,0,0,0.021177,0,0,NA,NA,NA
12982611,30502001,"Multiple (portable facilities)",8777,"COULSON EXCAVATING- PORT IMPACT CRUSHER",212321,"CO",NA,NA,0,0,0.05598,0,0,0,"Low","Area"
12982711,20200401,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORTABLE GENERATOR",212321,"CO",NA,NA,0,10.112,0.550588,0.2304,0.1408,0,"Low","Area"
12982811,30502001,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.0387,0,0,0,"Low","Area"
12982911,30502002,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.02775,0,0,0,"Low","Area"
12983011,30502002,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORT SCREEN PLANT",212321,"CO",NA,NA,0,0,0.02775,0,0,0,"Low","Area"
12983111,20200102,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORTABLE GENSET",212321,"CO",NA,NA,0,11.3625,0.675,0.27,0.2625,0,"Low","Area"
12983211,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 01",21111,"CO",NA,NA,0,2.7,0.1,0,1.3,NA,NA,NA
12983311,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 02",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983411,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 03",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983511,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 04",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983611,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 05",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983711,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 06",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983811,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 07",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12983911,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 08",21111,"CO",NA,NA,0,2.7,0.1,0,1.3,NA,NA,NA
12984011,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 09",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984111,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 10",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984211,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 11",21111,"CO",NA,NA,0,2.7,0.1,0,1.3,NA,NA,NA
12984311,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 12",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984411,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 13",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.31,NA,NA,NA
12984511,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 14",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984611,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 15",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984711,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 16",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984811,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 17",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12984911,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 18",21111,"CO",NA,NA,0,2.7,0.068,0.00408,1.3,NA,NA,NA
12985011,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 19",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985111,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 20",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985211,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 21",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985311,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 22",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985411,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 23",21111,"CO",NA,NA,0,2.7,0.068,0.00408,1.3,NA,NA,NA
12985511,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 24",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985611,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 25",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985711,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 26",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985811,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 27",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12985911,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 28",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12986011,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 29",21111,"CO",NA,NA,0,2.7,0.1,0.00408,1.3,NA,NA,NA
12986111,20200256,"Multiple (portable facilities)",8777,"BP AMERICA PRODUCTION - GENSET 30",21111,"CO",NA,NA,0,2.7,0.068,0.00408,1.3,NA,NA,NA
12986211,20200252,"Multiple (portable facilities)",8777,"AUGUSTUS ENERGY - YGS SITE #1",21111,"CO",NA,NA,0,10.6,0.061,0.00366,1.7,NA,NA,NA
12986311,20200401,"Multiple (portable facilities)",8777,"RUBBLE, INC. - JAW CRUSHER",212321,"CO",NA,NA,0,6.0417,0.41991139,0.3973,0,0,"Low","Area"
12986411,20400102,"Multiple (portable facilities)",8777,"RUBBLE, INC. - SCREEN PLANT",212321,"CO",NA,NA,0,6.0417,0.406906,0.3973,0,0,"Low","Area"
12986511,30502001,"Multiple (portable facilities)",8777,"LINKE CONST CO - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.002328,0,0,NA,NA,NA
12986711,30502002,"Multiple (portable facilities)",8777,"LINKE CONST CO - PORT SCREEN",212321,"CO",NA,NA,0,0,0.00175,0,0,NA,NA,NA
12986811,20200201,"Multiple (portable facilities)",8777,"LINKE CONST CO - JAW CRUSHER",212321,"CO",NA,NA,0,0,0.0294,0,0,NA,NA,NA
12986911,30501101,"Multiple (portable facilities)",8777,"Simon Contractors dba Ogallala Ready Mix",327320,"CO",NA,NA,0,0,3.682348,0,0,NA,NA,NA
12987011,40200101,"Multiple (portable facilities)",8777,"B & DS MAINTENANCE, INC",333132,"CO",NA,NA,0,0,1.06213,0,14.4,NA,NA,NA
12987111,30501101,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.",327390,"CO",NA,NA,0,0,0.370575,0,0,NA,NA,NA
12987911,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-078",212321,"CO",NA,NA,0,18.1251,1.21789,0.18,3.9045,0,"Low","Area"
12988011,20100102,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-093",212321,"CO",NA,NA,0,41.648,1.3015,0.684,1.3015,0,"Low","Area"
12988111,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-095",212321,"CO",NA,NA,0,17.3661,0.962318,0.414,2.51683,0,"Low","Area"
12988211,20200104,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-252",212312,"CO",NA,NA,0,31.36,0.98,0.504,0.98,0,"Low","Area"
12988311,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-253",212321,"CO",NA,NA,0,20.8575,1.1573,0.486,3.02679,0,"Low","Area"
12988411,20200104,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION - PORT GEN G-254",212321,"CO",NA,NA,0,20.8848,1.21071,0.486,3.02679,0,"Low","Area"
12988511,30501113,"Multiple (portable facilities)",8777,"SANJEL USA, INC. - PORT CONC BATCH PLANT",327320,"CO",NA,NA,0,0,0.497059,0,0,NA,NA,NA
12988611,20200401,"Multiple (portable facilities)",8777,"PIONEER SAND CO INC - UNIT 162",212321,"CO",NA,NA,0,0.755324,0.06154,0.119826,0,0,"Low","Area"
12988811,30502001,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - X-630",212321,"CO",NA,NA,0,0,0.03096,0,0,NA,NA,NA
12989011,20400102,"Multiple (portable facilities)",8777,"COLORADO CLEANUP CORP",212321,"CO",NA,NA,0,0.32,0.040275,0.0072,0.05,NA,NA,NA
12989111,30704001,"Multiple (portable facilities)",8777,"A1 ORGANICS - PORTABLE WOOD SHREDDER",321999,"CO",NA,NA,0,7.2,3.81,0,0.13,NA,NA,NA
12989211,20200102,"Multiple (portable facilities)",8777,"INTERSTATE HWY CONST - GENERATOR 72-33",212312,"CO",NA,NA,0,3.80464,0.220696,0.09,0.551398,0,"Low","Area"
12989711,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONSTRUCTION",327320,"CO",NA,NA,0,0,2.186066,0,0,0,"Low","Area"
12989811,20200256,"Multiple (portable facilities)",8777,"ENCANA - CDP G17A 596",21111,"CO",NA,NA,0,3.63,0.0735,0.00441,0,0,"Low","Area"
12989911,20200102,"Multiple (portable facilities)",8777,"HALL-IRWIN CORP - PORTABLE BLENDING UNIT",212321,"CO",NA,NA,0,0.502764,0.884015,0,0,NA,NA,NA
12990211,20200256,"Multiple (portable facilities)",8777,"ENCANA OIL & GAS (USA) - FORD GAS JACK M",21111,"CO",NA,NA,0,2.80673,0,0,0.05032,0,"Low","Area"
12990311,20200102,"Multiple (portable facilities)",8777,"RICHARDSON CONSOLIDATED, INC",212321,"CO",NA,NA,0,1.3125,0.361257,0.0315,0.205625,NA,NA,NA
12990411,30502001,"Multiple (portable facilities)",8777,"CONNELL RESOURCES - PORT JAW CRUSHER",212321,"CO",NA,NA,0,0,0.086896,0,0,0,"Low","Area"
12990511,30502001,"Multiple (portable facilities)",8777,"CONNELL RESOURCES - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.03483,0,0,0,"Low","Area"
12990611,20200401,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC. - PORTABLE GENSET",212321,"CO",NA,NA,0,4.64107,0.257178,0.108,0.672619,0,"Low","Area"
12990711,30502001,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC. - PORTABLE CRUSHER",212321,"CO",NA,NA,0,0,0.01935,0,0,NA,NA,NA
12990911,30502001,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC - PLANT 14 DRY PLANT",212321,"CO",NA,NA,0,0,0.06685,0,0,0,"Low","Area"
12991111,20200104,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-082",212321,"CO",NA,NA,0,18.4825,1.07142,2.3838,0,NA,NA,NA
12991211,20200104,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-086",212321,"CO",NA,NA,0,1.31773,0.200671,0.187724,0,0,"Low","Area"
12991311,20200104,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-090",212321,"CO",NA,NA,0,1.86745,0.227427,0.212754,0,0,"Low","Area"
12991511,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-092",212321,"CO",NA,NA,0,1.31773,0.191818,0.187724,0,0,"Low","Area"
12991811,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-097",212321,"CO",NA,NA,0,2.70734,0.345271,0.334842,0,0,"Low","Area"
12991911,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC - GEN G-099",212321,"CO",NA,NA,0,3.8143,0.39003,0.381706,0,0,"Low","Area"
12992111,20200256,"Multiple (portable facilities)",8777,"ENCANA OIL & GAS - CDP P22 496",21111,"CO",NA,NA,0,3.6,0.3,0.00441,0,0,"Low","Area"
12992211,20200102,"Multiple (portable facilities)",8777,"OGLEBAY NORTON INDUSTRIAL - PORT. AIR SE",212321,"CO",NA,NA,0,13.2055,0.987618,0.2772,1.925,NA,NA,NA
12993211,20200102,"Multiple (portable facilities)",8777,"WILLIAMS CONST - 3306 ELEC GENERATOR",236116,"CO",NA,NA,0,4.48135,0.010974,0.000646,0.129608,NA,NA,NA
12993311,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORTABLE ENG-05",21111,"CO",NA,NA,0,22,0.4,0.027378,6.5,NA,NA,NA
12993411,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORTABLE ENG-06",21111,"CO",NA,NA,0,22,0.4,0.027378,6.5,NA,NA,NA
12993811,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - PORTABLE ENG-08",21111,"CO",NA,NA,0,22,0.4563,0.027378,6.5,NA,NA,NA
12994011,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILGATH PORTABLE ENG-02",48621,"CO",NA,NA,0,21.896,0,0,6.43999,NA,NA,NA
12994111,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILGATH PORTABLE ENG-03",21111,"CO",NA,NA,0,21.896,0,0,6.43999,NA,NA,NA
12994211,30502001,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC.- UNIT # 4290801",212321,"CO",NA,NA,0,0,5.025,0,0,0,"Low","Area"
12994311,20200401,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONST- GEN 72-34",327320,"CO",NA,NA,0,1.4875,0.071691,0.09,0.15,0,"Low","Area"
12995411,30502001,"Multiple (portable facilities)",8777,"BLACK CANYON AGGREGATES- CRUSHER #3",212321,"CO",NA,NA,0,0,0.048816,0,0,NA,NA,NA
12995611,20200401,"Multiple (portable facilities)",8777,"PARKERSON CONSTRUCTION INC- FINLEY SCREE",212321,"CO",NA,NA,0,0.465,0.232531,0.0054,0.03825,0,"Low","Area"
12995711,20200401,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC- CRUSHING PLNT 100-R",212321,"CO",NA,NA,0,1.6,0.009907,0,0,0,"Low","Area"
12995811,20200401,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC- PORTABLE CRUSHER",212321,"CO",NA,NA,0,1.57,0.082951,0.49,0.52,0,"Low","Area"
12995911,20200401,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC- PORTABLE SCREEN",212321,"CO",NA,NA,0,1.05,0.108939,0.14,1.3,0,"Low","Area"
12996411,20200256,"Multiple (portable facilities)",8777,"ENCANA OIL & GAS - DAIHATSU MOTOR",21111,"CO",NA,NA,0,2.0995,0.0095,0.00057,0.02812,NA,NA,NA
12996511,30502511,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.- POWER SCREEN",212321,"CO",NA,NA,0,0,0.027507,0,0,NA,NA,NA
12996711,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP- PORTABLE CRUSHER",212321,"CO",NA,NA,0,0.6426,0.284706,0.03888,0.2106,0,"Low","Area"
12997111,20200401,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC- 85 KVA GEN",212321,"CO",NA,NA,0,0.27,0.019118,0.0144,0,0,"Low","Area"
12997211,30502001,"Multiple (portable facilities)",8777,"CARDER INC- HARD SCRABBLE CRUSHING",212321,"CO",NA,NA,0,0,0.00717,0,0,NA,NA,NA
12997511,20200102,"Multiple (portable facilities)",8777,"CARDER INC- HARD SCRABBLE GEN FOR CRUSHE",212321,"CO",NA,NA,0,1.23174,0.007141,0.171634,0.008882,0,"Low","Area"
12997611,20200102,"Multiple (portable facilities)",8777,"CARDER INC- HARD SCRABBLE GEN FOR DREDGE",212321,"CO",NA,NA,0,0.426367,0.0037,0.085817,0.004441,0,"Low","Area"
12997711,30502001,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #521",212321,"CO",NA,NA,0,0,0.006728,0,0,NA,NA,NA
12997911,20200102,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #517",212321,"CO",NA,NA,0,2.16054,0.054634,0.000467,0.023282,0,"Low","Area"
12998011,30502002,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #428",212321,"CO",NA,NA,0,0,0.005058,0,0,NA,NA,NA
12998111,20200102,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #309",212321,"CO",NA,NA,0,1.14235,0.066223,0.076282,0,0,"Low","Area"
12998211,20200102,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #483",212321,"CO",NA,NA,0,0.550606,0.03192,0.076282,0,0,"Low","Area"
12998311,30502002,"Multiple (portable facilities)",8777,"CARDER INC- CARLTON UNIT #393",212321,"CO",NA,NA,0,0,0.000788,0,0,NA,NA,NA
12998411,20200102,"Multiple (portable facilities)",8777,"WESTERN STATES CONTRACTING- GENERATOR",212321,"CO",NA,NA,0,30.1267,1.71486,3.99902,0,NA,NA,NA
12998611,30502510,"Multiple (portable facilities)",8777,"WESTERN STATES CONT- CRUSHER #1",212321,"CO",NA,NA,0,0,0.011412,0,0,NA,NA,NA
12998711,30502510,"Multiple (portable facilities)",8777,"WESTERN STATES CONT- CRUSHER #2",212321,"CO",NA,NA,0,0,0.011412,0,0,NA,NA,NA
12998811,30502002,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO.- PORT SCREEN",212321,"CO",NA,NA,0,0,0.015626,0,0,0,"Low","Area"
12998911,30501114,"Multiple (portable facilities)",8777,"NORTHWEST READY MIX PORT OPS, INC",327320,"CO",NA,NA,0,0,0.277,0,0,NA,NA,NA
12999011,30502503,"Multiple (portable facilities)",8777,"L. G. EVERIST. INC.- PORTABLE TRACK-MOUN",212321,"CO",NA,NA,0,0,0.162407,0,0,NA,NA,NA
12999211,30501101,"Multiple (portable facilities)",8777,"NORTHWEST READY MIX PORTABLE OPERATIONS,",423120,"CO",NA,NA,0,0,0.277,0,0,NA,NA,NA
12999311,20200401,"Multiple (portable facilities)",8777,"M. A. CONCRETE CONST- MONUMENT VIEW PIT",238310,"CO",NA,NA,0,2.9952,0.186842,0,0,0,"Low","Area"
12999411,20200401,"Multiple (portable facilities)",8777,"J-2 CONTRACTING CO- PEGSON 4242 CRUSHER",212321,"CO",NA,NA,0,0.120834,0.009254,0,0,NA,NA,NA
12999511,30502001,"Multiple (portable facilities)",8777,"LAFARGE WEST, INC.",212321,"CO",NA,NA,0,0,0.141,0,0,NA,NA,NA
12999611,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE DBA UNITED CO- PORTABLE WP2",212321,"CO",NA,NA,0,19.9,1.34779,1.32,1.61,0,"Low","Area"
12999711,20400102,"Multiple (portable facilities)",8777,"OLDCASTLE DBA UNITED CO- PORTABLE WP3",212321,"CO",NA,NA,0,32.69,0.890625,0.55,0.87,NA,NA,NA
12999811,30502511,"Multiple (portable facilities)",8777,"NIELSON CONSTRUCTION INC- SCREEN PLANT 1",212321,"CO",NA,NA,0,0,0.0756,0,0,NA,NA,NA
13000011,30502002,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP, INC. DBA UNITED COMP",212321,"CO",NA,NA,0,0,0.0056,0,0,0,"Low","Area"
