"eis","SCC","County","FIPS","Name","NAICS","State","Lat","Long","NH3","NOx","PM25","SO2","VOC","eff_height","ap3.assignment","easiur.assignment"
14725111,50100704,"Multiple (portable facilities)",39777,"Rumpke Sanitary Landfill, Inc. (1431092049)",562212,"OH",NA,NA,12.67,9.480401,57.72278,3.241,165.6441,0,"Low","Area"
14725411,30500247,"Multiple (portable facilities)",39777,"Barrett Paving - Cleves Asphalt (1431140014)",324121,"OH",NA,NA,0,0.4,0.15,0,1.06,0,"Low","Area"
14728511,30500261,"Multiple (portable facilities)",39777,"Valley Asphalt Corp Plant  #5 (1483110113)",324121,"OH",NA,NA,0,0.773,0.026,0.701,0.266,0,"Low","Area"
14728611,30500257,"Multiple (portable facilities)",39777,"Barrett Paving - South Lebanon Asphalt (1483980486)",324121,"OH",NA,NA,0,1.04,0.35,0,2.15,0,"Low","Area"
14736511,30502001,"Multiple (portable facilities)",26777,"MID-MICHIGAN CRUSHING & RECYCLING INC-Woodhaven",212319,"MI",NA,NA,0,0,1.535941e-07,0,0,NA,NA,NA
14736611,30502501,"Multiple (portable facilities)",26777,"HAVELKA CONSTRUCTION",212321,"MI",NA,NA,0,0,0.0471765,0,0,NA,NA,NA
14737811,30502004,"Multiple (portable facilities)",26777,"GERKEN MATERIALS PORTABLE CRUSHER",212321,"MI",NA,NA,0,0,0.0744353,0,0,NA,NA,NA
14738211,20200102,"Multiple (portable facilities)",26777,"BARBER CREEK SAND AND GRAVEL",212321,"MI",NA,NA,0,0.8995,0.1562408,0.0591,0.0734,NA,NA,NA
14740311,30502501,"Multiple (portable facilities)",26777,"NGC TAWAS QUARRY",212399,"MI",NA,NA,0,0,0.209559,0,0,NA,NA,NA
14741411,30502002,"Multiple (portable facilities)",26777,"BS&G Recycling, Inc.",212312,"MI",NA,NA,0,0,0.007831869,0,0,NA,NA,NA
14742011,20200102,"Multiple (portable facilities)",26777,"RIETH RILEY CONSTRUCTION CO, INC.",324121,"MI",NA,NA,0,1.04888,0.4748241,0.10896,0.235795,0,"Low","Area"
14742111,30502501,"Multiple (portable facilities)",26777,"BUNTING SAND & GRAVEL PRODUCTS INC.",212321,"MI",NA,NA,0,0,1.2425,0,0,NA,NA,NA
14759111,30500245,"Multiple (portable facilities)",39777,"Valley Asphalt Corp. Plant 6 (0857101899)",324121,"OH",NA,NA,0,5.472,0.252,0.204,1.423,0,"Low","Area"
14795411,30502510,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER 52337",212321,"CO",NA,NA,0,0,0.021644,0,0,NA,NA,NA
14795511,30502002,"Multiple (portable facilities)",8777,"WELD COUNTY PUBLIC WORKS",212321,"CO",NA,NA,0,0,0.026367,0,0,NA,NA,NA
14795911,20200401,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC- 1000 KW GEN",212321,"CO",NA,NA,0,8.9293,0.032603,0.332325,0.018113,0,"Low","Area"
14796011,20200401,"Multiple (portable facilities)",8777,"WARD CONSTRUCTION- PORT GENSET",212321,"CO",NA,NA,0,0.1,0.009559,0.01,0.02,0,"Low","Area"
14796111,30502002,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - SCREEN 55029",212321,"CO",NA,NA,0,0,0.032625,0,0,NA,NA,NA
14796211,20300101,"Multiple (portable facilities)",8777,"OLDCASTLE DBA UNITED CO- PORTABLE WP1",212321,"CO",NA,NA,0,20.72,1.2,0.55,3,0,"Low","Area"
14796311,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE DBA UNITED CO- PORTABLE WP4",212321,"CO",NA,NA,0,8.74,0.592647,0.58,0.71,0,"Low","Area"
14796411,20200401,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC- EXTEC S5",212321,"CO",NA,NA,0,1.29948,0.208755,0.174285,0,0,"Low","Area"
14796611,20200102,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONST- GEN 72-35",212321,"CO",NA,NA,0,6,0.24,0.36,2,0,"Low","Area"
14796711,20200102,"Multiple (portable facilities)",8777,"OTERO COUNTY",212321,"CO",NA,NA,0,2.3175,1.219882,0.027,0.165,0,"Low","Area"
14797511,20200401,"Multiple (portable facilities)",8777,"J-2 CONTRACTING CO- PEGSON XA400 CRUSHER",212321,"CO",NA,NA,0,1.4168,0.091215,0.15892,0,0,"Low","Area"
14797711,20100102,"Multiple (portable facilities)",8777,"AMES CONSTRUCTION INC- TROMMEL SCREEN",212321,"CO",NA,NA,0,0.665,0.17232,0.001,0,0,"Low","Area"
14797811,20100102,"Multiple (portable facilities)",8777,"AMES CONSTRUCTION INC- GENSET",212321,"CO",NA,NA,0,0.62,0.05,0.001,0,0,"Low","Area"
14797911,20100102,"Multiple (portable facilities)",8777,"AMES CONSTRUCTION INC- GENSET",237110,"CO",NA,NA,0,0.6,0.03,0.001,0,0,"Low","Area"
14798611,20200401,"Multiple (portable facilities)",8777,"HALLIBURTON ENERGY - PORTABLE CONVEYOR",211111,"CO",NA,NA,0,1.0406,0.451953,0.00121,0.242,0,"Low","Area"
14798911,30900202,"Multiple (portable facilities)",8777,"J & F SERVICES, INC",811121,"CO",NA,NA,0,0,0.31,0,3.4,0,"Low","Area"
14799111,20400201,"Multiple (portable facilities)",8777,"RECYCLED MATERIALS - CONE CRUSHER 28A28",212321,"CO",NA,NA,0,1.45008,0.941628,0.08208,0,0,"Low","Area"
14799311,20200401,"Multiple (portable facilities)",8777,"3B ENTERPRISES, LLC - PORTABLE JAW CRUSH",212321,"CO",NA,NA,0,0.667408,0.052648,0.036,0,0,"Low","Area"
14799511,30500255,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MAT - PORT ASPHALT PLANT",324121,"CO",NA,NA,0,22,2.951864,4.4,12.8,0,"Low","Area"
14799711,20200102,"Multiple (portable facilities)",8777,"RYCO EQUIPMENT LEASING - NIGHT GENERATOR",324121,"CO",NA,NA,0,1.47812,0.113702,0.090961,0.405535,0,"Low","Area"
14800211,30502002,"Multiple (portable facilities)",8777,"SON HAUL, INC. - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.00625,0,0,0,"Low","Area"
14800511,20200401,"Multiple (portable facilities)",8777,"READY MIXED CONCRETE - PORT SCREEN",238110,"CO",NA,NA,0,0.74,0.3206,0.03024,0.021,0,"Low","Area"
14800611,30500255,"Multiple (portable facilities)",8777,"GRAND RIVER CONST CO - PORT HMA",238110,"CO",NA,NA,0,7.5625,1.186065,1.5125,4.4,0,"Low","Area"
14800711,20200401,"Multiple (portable facilities)",8777,"REGIONAL TRANSPORTATION DIST - TR39",485999,"CO",NA,NA,0,0.348477,0.018585,0.056333,0.063636,0,"Low","Area"
14800811,20400401,"Multiple (portable facilities)",8777,"REGIONAL TRANSPORTATION DIST - TR40",485111,"CO",NA,NA,0,0.348477,0.018585,0.056333,0.063636,0,"Low","Area"
14801211,20200102,"Multiple (portable facilities)",8777,"A & S CONSTRUCTION CO - JOHN DEERE GEN",237310,"CO",NA,NA,0,0.56,0.05,0.03,0,0,"Low","Area"
14801611,20200102,"Multiple (portable facilities)",8777,"WHITEWATER BUILDING MAT - CAT GEN",212321,"CO",NA,NA,0,2.70535,0.135272,0.774735,0.87518,0,"Low","Area"
14801711,20200102,"Multiple (portable facilities)",8777,"COLORADO CRUSHING - PORT GEN",212321,"CO",NA,NA,0,9.68016,0.568186,0.472092,0.533298,0,"Low","Area"
14801811,30502099,"Multiple (portable facilities)",8777,"A & S CONSTRUCTION - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.388434,0,0,0,"Low","Area"
14801911,20200401,"Multiple (portable facilities)",8777,"A & S CONSTRUCTION - PRT GEN",212321,"CO",NA,NA,0,0.68,0.0544,0,0,0,"Low","Area"
14802311,20200401,"Multiple (portable facilities)",8777,"CARDER - CARLTON CRUSHER OPS",212321,"CO",NA,NA,0,0.680062,0.034003,0.076282,0.086172,0,"Low","Area"
14802411,20200401,"Multiple (portable facilities)",8777,"AMES CONSTRUCTION - PORT GENSET",212321,"CO",NA,NA,0,4.5778,0.505143,0.171638,0,0,"Low","Area"
14803111,20200253,"Multiple (portable facilities)",8777,"QEP ENERGY CO - PORT CAT GEN",211111,"CO",NA,NA,0,19.5038,0.056057,0,1.36869,0,"Low","Area"
15067011,30502501,"Multiple (portable facilities)",26777,"Fisher Construction Aggregates",212321,"MI",NA,NA,0,0,0.320441,0,0,NA,NA,NA
15067111,30502501,"Multiple (portable facilities)",26777,"Cardinal Aggregates",212312,"MI",NA,NA,0,0,0.0755588,0,0,NA,NA,NA
15067211,30502001,"Multiple (portable facilities)",26777,"HOFFMAN BROTHERS",238910,"MI",NA,NA,0,0,0.0310059,0,0,NA,NA,NA
15068311,30502501,"Multiple (portable facilities)",26777,"Fisher Construction Aggregates",212321,"MI",NA,NA,0,0,0.174559,0,0,NA,NA,NA
15068611,20200102,"Multiple (portable facilities)",26777,"K & K CRUSHING AND LEASING",212321,"MI",NA,NA,0,0.2839,0.2429389,0.01866,0.02317,NA,NA,NA
15068711,20200102,"Multiple (portable facilities)",26777,"Carr Brothers & Sons Inc. - Plant 1",212321,"MI",NA,NA,0,1.916,0.287343,0.12595,0.1564,NA,NA,NA
15069111,20200102,"Multiple (portable facilities)",26777,"Carl Schlegel, Inc.",212321,"MI",NA,NA,0,0.0773,0.01942665,0.00508,0.00631,NA,NA,NA
15069211,20400401,"Multiple (portable facilities)",26777,"GATES Technical Center",541380,"MI",NA,NA,0,0.051,0.00333765,0.002655,0.074,NA,NA,NA
15069411,30502501,"Multiple (portable facilities)",26777,"Great Lakes Aggregates, Sherwood Plant",212312,"MI",NA,NA,0,0,0.409559,0,0,NA,NA,NA
15069511,30502501,"Multiple (portable facilities)",26777,"Great Lakes Aggregates, Crooks Road Plant",212312,"MI",NA,NA,0,0,0.202059,0,0,NA,NA,NA
15313511,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HWY CONSTRUCTION",327320,"CO",NA,NA,0,0,2.841888,0,0,0,"Low","Area"
15313611,30501101,"Multiple (portable facilities)",8777,"LAWSON CONSTRUCTION (PORT CON-E-CO CBP)",327320,"CO",NA,NA,0,0,0.326194,0,0,0,"Low","Area"
15313711,30502002,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - SCREEN 48356",212321,"CO",NA,NA,0,0,0.020125,0,0,NA,NA,NA
15313811,20200102,"Multiple (portable facilities)",8777,"AMES CONSTRUCTION, INC.",212321,"CO",NA,NA,0,1.94776,0.139249,0.128084,0.419586,0,"Low","Area"
15314111,20200254,"Multiple (portable facilities)",8777,"CAERUS WASHCO - POENSCH",211111,"CO",NA,NA,0,3.09,0.21,0,1.85,0,"Low","Area"
15314211,30502006,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER TM914.07",212321,"CO",NA,NA,0,0,0.009587,0,0,NA,NA,NA
15314311,20200401,"Multiple (portable facilities)",8777,"ASPHALT CONSTRUCTORS - PORT DIESEL GENST",212321,"CO",NA,NA,0,6.39,0.114,0.01,0.18,0,"Low","Area"
15314411,20200401,"Multiple (portable facilities)",8777,"COLORADO QUARRIES - PORTABLE UNIT #3",212321,"CO",NA,NA,0,0.929899,0.059299,0.298015,0.336652,0,"Low","Area"
15314511,30501101,"Multiple (portable facilities)",8777,"VALCRETE - BATCH PLANT",238110,"CO",NA,NA,0,0,0.723529,0,0,0,"Low","Area"
15314711,20200102,"Multiple (portable facilities)",8777,"MEARS FERTILIZER - PORT FERTILIZER PROD",325314,"CO",NA,NA,0,1.3,0.07,0,0,0,"Low","Area"
15314811,20200253,"Multiple (portable facilities)",8777,"KERR-MCGEE - PORT PUMP JACK ENG",211111,"CO",NA,NA,0,3.17,0,0,0.04,0,"Low","Area"
15314911,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE DBA 4 CORNERS - CO CRUSHER #2",212321,"CO",NA,NA,0,2.99736,0.171033,0.95352,1.07714,NA,NA,NA
15316311,20200102,"Multiple (portable facilities)",8777,"ASPHALT PAVING - GENERATOR 8-138",324121,"CO",NA,NA,0,1.66902,0.117323,0.084892,0.123984,0,"Low","Area"
15316411,30502002,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - SCREEN 54537",212321,"CO",NA,NA,0,0,0.0896,0,0,0,"Low","Area"
15316711,30502001,"Multiple (portable facilities)",8777,"SAGUACHE COUNTY - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.00282,0,0,NA,NA,NA
15316811,30502510,"Multiple (portable facilities)",8777,"WARD CONSTRUCTION - TEREX PEGSON",212321,"CO",NA,NA,0,4.6,0.088759,0.3,0.3,NA,NA,NA
15317011,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,8.62665,0.5001,0.99325,1.12202,0,"Low","Area"
15317311,30502006,"Multiple (portable facilities)",8777,"CASTLE CONCRETE - PORT SCREEN",238110,"CO",NA,NA,0,0,0.098784,0,0,0,"Low","Area"
15317511,20200102,"Multiple (portable facilities)",8777,"SAGUACHE COUNTY - PORT GENERATOR",212321,"CO",NA,NA,0,0.60417,0.04247,0.03973,0.044881,0,"Low","Area"
15317711,30502006,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MAT- PORTABLE SCREEN",212312,"CO",NA,NA,0,0,0.0588,0,0,0,"Low","Area"
15317911,20200401,"Multiple (portable facilities)",8777,"MOBILE CONCRETE INC - PORTABLE CEB",237310,"CO",NA,NA,0,0.338672,0.167112,0.094736,0.107019,0,"Low","Area"
15318011,20200401,"Multiple (portable facilities)",8777,"ASPHALT SPEC- MOBLE RECYCLE PLANT #2",212321,"CO",NA,NA,0,1.13,0.123474,0.349992,0,0,"Low","Area"
15318311,40200101,"Multiple (portable facilities)",8777,"COVER-ALL SERVICES",237310,"CO",NA,NA,0,0,0,0,1,0,"Low","Area"
15318411,30502001,"Multiple (portable facilities)",8777,"COLORADO CRUSHING - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.0425,0,0,NA,NA,NA
15318511,20200401,"Multiple (portable facilities)",8777,"SCHMIDT CONSTRUCTION - PORTABLE GENERATR",212321,"CO",NA,NA,0,12.0834,0.8494,0.7946,0.89762,0,"Low","Area"
15318611,20200253,"Multiple (portable facilities)",8777,"GUNNISON ENERGY - PORT CUMMINS GEN",211111,"CO",NA,NA,0,10.47,0.07,0,0.93,0,"Low","Area"
15318711,20200102,"Multiple (portable facilities)",8777,"BRANNAN SAND - WHISPER WATT GEN-SET",212321,"CO",NA,NA,0,0.168632,0.012366,0.050656,0.057223,0,"Low","Area"
15318811,30502002,"Multiple (portable facilities)",8777,"BRANNAN SAND - PIONEER SCREEN",212321,"CO",NA,NA,0,0,0.04704,0,0,0,"Low","Area"
15318911,20300101,"Multiple (portable facilities)",8777,"ASPHALT SPEC - PORTABLE SCREEN",212321,"CO",NA,NA,0,0.4,0.02,0.1,0.1,0,"Low","Area"
15319111,20200401,"Multiple (portable facilities)",8777,"RECYCLED MATERIALS - PORT CRUSHER",212321,"CO",NA,NA,0,3.74,0.109375,0,0,0,"Low","Area"
15319411,30502001,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER",212321,"CO",NA,NA,0,0,0.09,0,0,0,"Low","Area"
15319511,20200401,"Multiple (portable facilities)",8777,"LAWSON CONSTRUCTION - 22-907",212321,"CO",NA,NA,0,4.53128,0.318525,0.290475,0.336608,0,"Low","Area"
15319611,20200401,"Multiple (portable facilities)",8777,"LAWSON CONSTRUCTION - 22-902",327320,"CO",NA,NA,0,18.1251,1.2741,1.1919,1.34643,0,"Low","Area"
15319711,20200401,"Multiple (portable facilities)",8777,"LAWSON CONSTRUCTION - 22-906",327320,"CO",NA,NA,0,18.1251,1.2741,1.1919,1.34643,0,"Low","Area"
15319811,20200401,"Multiple (portable facilities)",8777,"CASTLE ROCK CON- G6205",212321,"CO",NA,NA,0,2.64603,0.072003,0.273157,0.032999,0,"Low","Area"
15320011,30502002,"Multiple (portable facilities)",8777,"LANGSTON CONCRETE - PORT SCREEN",212321,"CO",NA,NA,0,0,0.103488,0,0,0,"Low","Area"
15320111,40200501,"Multiple (portable facilities)",8777,"FOSSIL FUEL ENERGY SERVICES",332999,"CO",NA,NA,0,0,4.8925,0,3.075,NA,NA,NA
15320211,20200104,"Multiple (portable facilities)",8777,"ALBERT FREI AND SONS, INC.",212321,"CO",NA,NA,0,2.71876,0.214635,0.178785,0.201965,0,"Low","Area"
15320311,30502501,"Multiple (portable facilities)",8777,"ALL DEMOLITION EXCAV - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.071517,1.0573,0.078542,0,"Low","Area"
15482711,30500208,"Multiple (portable facilities)",39777,"GERKEN MATERIALS, INC. HMA 21 (0335980006)",324121,"OH",NA,NA,0,4.62,0.75,3.12,4.81,0,"Low","Area"
15535111,30500205,"Multiple (portable facilities)",21777,"L-G Materials LLC - Mt Vernon Asphalt Plant",324121,"KY",NA,NA,0,3.06031,0.6219966,0.612062,1.78054,0,"Low","Area"
15535211,30502006,"Multiple (portable facilities)",21777,"Hanson Aggregates Midwest LLC - Portable Aggregates #1",212312,"KY",NA,NA,0,0,0.4884544,0,0,0,"Low","Area"
15535311,30500205,"Multiple (portable facilities)",21777,"Haydon Materials LLC - Portable Asphalt Plant",324121,"KY",NA,NA,0,1.944224,0.2816807,1.453377,1.363018,0,"Low","Area"
15535411,30500206,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Allen Co Asphalt Plant - P",324121,"KY",NA,NA,0,2.380955,0.4612487,0.1150813,1.714317,0,"Low","Area"
15535511,30500205,"Multiple (portable facilities)",21777,"Bluegrass Paving Inc - Portable Asphalt Plant",324121,"KY",NA,NA,0,3.38296,0.4298421,0.371462,1.72464,0,"Low","Area"
15535611,30502006,"Multiple (portable facilities)",21777,"Hanson Aggregates Midwest LLC - Portable Pugmill #2",212312,"KY",NA,NA,0,0,0.00118682,0,0,NA,NA,NA
15535711,30502006,"Multiple (portable facilities)",21777,"Burton Stone Inc - Portable Plant",212312,"KY",NA,NA,0,0,0.1810835,0,0,NA,NA,NA
15536011,30500299,"Multiple (portable facilities)",21777,"Mountain Enterprises Inc - Shelbiana Portable Plant 15",324121,"KY",NA,NA,0,3.21321,1.931475,0.353453,6.397226,0,"Low","Area"
15536211,30500201,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - McGinnis Quarry - Portable",324121,"KY",NA,NA,0,1.4719,0.3979196,0.172567,1.31963,0,"Low","Area"
15536311,30502099,"Multiple (portable facilities)",21777,"Mountain Materials Inc Greenup Slag Plant #101 Portable",212312,"KY",NA,NA,0,0,0.3834181,0,0,NA,NA,NA
15536411,30502099,"Multiple (portable facilities)",21777,"Gaddie Shamrock LLC - Portable Plant",212312,"KY",NA,NA,0,0,0.03263053,0,0,NA,NA,NA
15536511,30500201,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Barren Co Rambo Asphalt Pl",324121,"KY",NA,NA,0,4.31197,2.492512,0.505541,3.8659,0,"Low","Area"
15536611,30500205,"Multiple (portable facilities)",21777,"Charlton Co Inc - Portable Asphalt Plant",324121,"KY",NA,NA,0,0.068816,0.00715233,0.0366344,0.048576,0,"Low","Area"
15536711,30500261,"Multiple (portable facilities)",21777,"The Allen Co Inc - Portable",324121,"KY",NA,NA,0,0.981319,0.2704985,0.117097,1.654235,0,"Low","Area"
15536811,30502099,"Multiple (portable facilities)",21777,"The Walker Co Of Ky Inc - Montgomery Stone Portable Plant",212312,"KY",NA,NA,0,0,0.00465993,0,0,NA,NA,NA
15536911,30502099,"Multiple (portable facilities)",21777,"C & R Asphalt LLC - Portable Plant",327991,"KY",NA,NA,0,0,0.04260114,0,0,NA,NA,NA
15537011,20200102,"Multiple (portable facilities)",21777,"L - M Asphalt Partners - Portable Crusher #1",212399,"KY",NA,NA,0,6.28662,0.3858509,2.1479,2.35508,NA,NA,NA
15537311,20100101,"Multiple (portable facilities)",21777,"H G Mays Corp - Portable Screening Plant",212312,"KY",NA,NA,0,0.631897,0.07137014,0.0417923,0.0458166,NA,NA,NA
15537511,20200102,"Multiple (portable facilities)",21777,"ABR Construction Inc - Portable Plant",212319,"KY",NA,NA,0,0.60417,0.04891956,0.03973,0.04795,NA,NA,NA
15537611,20200102,"Multiple (portable facilities)",21777,"L - M Asphalt Partners - Portable Screen No 1",212312,"KY",NA,NA,0,1.1033,0.1864755,0.21479,0.235508,NA,NA,NA
15537911,20100102,"Multiple (portable facilities)",21777,"Con Robinson Contracting Co Inc - Portable Grinder",321999,"KY",NA,NA,0,0.254341,0.0128911,0.063334,0.004311,NA,NA,NA
15538011,30500205,"Multiple (portable facilities)",21777,"L-G Materials LLC - Williamsburg Asphalt Plant",324121,"KY",NA,NA,0,0.246051,0.06824127,0.0321759,0.302832,0,"Low","Area"
15538111,20200202,"Multiple (portable facilities)",21777,"Chesapeake Appalachia LLC - Portable Engine 6",211111,"KY",NA,NA,0,3.61,0.0409505,0.00199961,0.0499999,NA,NA,NA
15538211,20200202,"Multiple (portable facilities)",21777,"Chesapeake Appalachia LLC - Portable Engine 7",211111,"KY",NA,NA,0,3.06,0.0384096,0.00199969,0.0500005,NA,NA,NA
15538411,20200102,"Multiple (portable facilities)",21777,"Mink Bros. Quarry LLC - Portable Processing Plant",212312,"KY",NA,NA,0,3.559998,0.7285472,0.581842,0.63787,NA,NA,NA
15538611,20200102,"Multiple (portable facilities)",21777,"Straight Creek Coal Mining Inc - Surface Mine Stockpiles",212111,"KY",NA,NA,0,0.206014,0.1628789,0.0641936,0.0773456,NA,NA,NA
15538711,30502013,"Multiple (portable facilities)",21777,"Green River Materials Inc - Portable Rip Rap Plant",212312,"KY",NA,NA,0,0,0.0079361,0,0,NA,NA,NA
15538911,30502006,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Portable Power Screen",212312,"KY",NA,NA,0,0,0.03516336,0,0,NA,NA,NA
15539011,30500205,"Multiple (portable facilities)",21777,"Mountain Enterprises Inc - Cumberland Portable Plant #20",324121,"KY",NA,NA,0,0.587978,0.07354862,0.117596,0.342096,0,"Low","Area"
15539111,30502099,"Multiple (portable facilities)",21777,"Glass Aggregates LLC - Portable Fast Pack Crushing Unit",212312,"KY",NA,NA,0,0,0.363111,0,0,NA,NA,NA
15539411,30502007,"Multiple (portable facilities)",21777,"Green River Materials Inc - Portable",212312,"KY",NA,NA,0,0,0.1040603,0,0,NA,NA,NA
15539511,30500205,"Multiple (portable facilities)",21777,"Mountain Enterprises Inc - Burdine Portable Plant 29",324121,"KY",NA,NA,0,0.52591,0.110128,0.105182,0.305984,0,"Low","Area"
15539611,30500205,"Multiple (portable facilities)",21777,"Rogers Group Inc - Concord Lane Asphalt",324121,"KY",NA,NA,0,1.02327,0.3729152,0.133812,1.25941,0,"Low","Area"
15539711,30502006,"Multiple (portable facilities)",21777,"The Walker Co of KY-Portable Feed System",212312,"KY",NA,NA,0,0,0.00137095,0,0,NA,NA,NA
15539811,30502006,"Multiple (portable facilities)",21777,"Martin Marietta Aggregates - Portable TS Screening Plant",562219,"KY",NA,NA,0,0,0.00707802,0,0,NA,NA,NA
15539911,30502006,"Multiple (portable facilities)",21777,"Bonnieville Stone LLC - Portable",212321,"KY",NA,NA,0,0,0.03075109,0,0,NA,NA,NA
15540011,30502006,"Multiple (portable facilities)",21777,"Rogers Group Inc - Portable Plant B",212312,"KY",NA,NA,0,0,0.07190057,0,0,NA,NA,NA
15540111,30502015,"Multiple (portable facilities)",21777,"TFO Slag Products Inc - Portable Crusher",324121,"KY",NA,NA,0,0,0.1410245,0,0,NA,NA,NA
15540211,20200102,"Multiple (portable facilities)",21777,"Albany Farms LLC - Portable Albany Quarry",212312,"KY",NA,NA,0,1.609311,0.1288257,0.1064209,0.1166861,NA,NA,NA
15540311,30500205,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Warren Portable Asphalt 1",324121,"KY",NA,NA,0,2.82177,0.5517643,0.369,3.47294,NA,NA,NA
15540411,30500205,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Portable Asphalt Plant",324121,"KY",NA,NA,0,2.879173,0.6658167,0.3759209,4.502942,0,"Low","Area"
15540511,20200102,"Multiple (portable facilities)",21777,"Stewart Richey Construction - Portable Jaw Crusher",212312,"KY",NA,NA,0,0.0212351,0.00170842,0.00140445,0.00153969,NA,NA,NA
15540611,20200253,"Multiple (portable facilities)",21777,"Chesapeake Appalachia LLC Portable Engine 2 - Chevy 350",211111,"KY",NA,NA,0,7.112,0.055641,0.00189224,0,NA,NA,NA
15540811,4e+07,"Multiple (portable facilities)",21777,"The Center for Strategic Alliance Inc - Portable",327999,"KY",NA,NA,0,0.325,35.45325,0.05,28.625,NA,NA,NA
15540911,30502006,"Multiple (portable facilities)",21777,"Jim Smith Contracting Co LLC - Portable Screening Plant #2",212319,"KY",NA,NA,0,0,0.04598626,0,0,NA,NA,NA
15541011,30502099,"Multiple (portable facilities)",21777,"Mago Construction Co LLC - Portable Screening Unit",212319,"KY",NA,NA,0,0,0.00398721,0,0,NA,NA,NA
15541311,30502099,"Multiple (portable facilities)",21777,"Haydon Materials LLC - Chieftan 1400 Portable Plant",212312,"KY",NA,NA,0,0,0.08503806,0,0,NA,NA,NA
15541611,20100102,"Multiple (portable facilities)",21777,"Scottys Contracting Stone LLC - Portable Grindmaster 6050",212312,"KY",NA,NA,0,0.0364031,0.00679097,0.00240762,0.00263946,NA,NA,NA
15541711,20100102,"Multiple (portable facilities)",21777,"Bluegrass Wireless LLC - Lily (COW13) Portable",517210,"KY",NA,NA,0,0.00610501,9.87392e-05,0.00040371,0.0004864,NA,NA,NA
15541811,30502015,"Multiple (portable facilities)",21777,"TFO Slag Products Inc - Portable",324121,"KY",NA,NA,0,0,0.02035971,0,0,NA,NA,NA
15542011,20200102,"Multiple (portable facilities)",21777,"Rumpke of KY Inc - Portable Plant",212312,"KY",NA,NA,0,0.371806,0.3011232,0.059638,0.0740335,0,"Low","Area"
15542111,30502099,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Portable Grinder",212313,"KY",NA,NA,0,0,0.02101092,0,0,NA,NA,NA
15542211,30502006,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Portable Power Screen",212313,"KY",NA,NA,0,0,0.03686208,0,0,NA,NA,NA
15542311,30501009,"Multiple (portable facilities)",21777,"Western KY Minerals Inc - Portable",212112,"KY",NA,NA,0,0,0.1255868,0,0,NA,NA,NA
15542411,30502015,"Multiple (portable facilities)",21777,"Hanson Aggregates Midwest LLC - Portable Air Separator #1",212312,"KY",NA,NA,0,0,0.02829781,0,0,NA,NA,NA
15542511,30500260,"Multiple (portable facilities)",21777,"L-G Materials LLC - Pittsburg Asphalt Plant",324121,"KY",NA,NA,0,2.20455,0.6253663,0.266452,3.763979,0,"Low","Area"
15542611,30500205,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - McGinnis Quarry Portable",324121,"KY",NA,NA,0,1.27577,0.3282967,0.166831,1.57018,0,"Low","Area"
15543311,20200102,"Multiple (portable facilities)",21777,"Western KY Mineral Inc - Portable Washing Plant",212111,"KY",NA,NA,0,0,0.08345387,0,0,NA,NA,NA
15543411,30904600,"Multiple (portable facilities)",21777,"Harsco Metals- Portable",42393,"KY",NA,NA,0,0,0.1903767,0,0,0,"Low","Area"
15543511,30500205,"Multiple (portable facilities)",21777,"Scottys Contracting & Stone LLC - Leitchfield Portable",324121,"KY",NA,NA,0,2.09366,0.9119403,0.273787,2.57682,0,"Low","Area"
