"eis","SCC","County","FIPS","Name","NAICS","State","Lat","Long","NH3","NOx","PM25","SO2","VOC","eff_height","ap3.assignment","easiur.assignment"
12927811,30501101,"Multiple (portable facilities)",8777,"DIVIDE CONSTRUCTORS INC.",238110,"CO",NA,NA,0,0,0.491176,0,0,NA,NA,NA
12927911,20200102,"Multiple (portable facilities)",8777,"A1 ORGANICS",423930,"CO",NA,NA,0,8.0412,1.42879,0.1668,0.2646,NA,NA,NA
12928011,30502002,"Multiple (portable facilities)",8777,"COLORADO LIEN CO. DIVISION OF PETE LIEN",212321,"CO",NA,NA,0,0,0.00556515,0,0,NA,NA,NA
12928111,20200253,"Multiple (portable facilities)",8777,"ANADARKO E&P COMPANY LP",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12928211,20200202,"Multiple (portable facilities)",8777,"CITATION OIL - ARAPAHOE UNIT #167",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12928311,30502002,"Multiple (portable facilities)",8777,"L.G. Everist - CRUSHER",212321,"CO",NA,NA,0,0,0.0411765,0,0,NA,NA,NA
12928411,30502002,"Multiple (portable facilities)",8777,"L.G. Everist - SCREEN",212321,"CO",NA,NA,0,0,0.03963231,0,0,NA,NA,NA
12928511,20100102,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,21.91,0.431756,3.46,0.67815,NA,NA,NA
12928611,30502002,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WEST CENTRAL REGI",212321,"CO",NA,NA,0,0,0.0231618,0,0,NA,NA,NA
12928711,30502002,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WEST CENTRAL REG.",212321,"CO",NA,NA,0,0,0.02139711,0,0,NA,NA,NA
12928811,30502002,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.",212321,"CO",NA,NA,0,0,0.00147059,0,0,0,"Low","Area"
12928911,20200102,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.",212321,"CO",NA,NA,0,4.65211,0.327019,0.305921,1.00947,0,"Low","Area"
12929011,30502002,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.",212321,"CO",NA,NA,0,0,0.000432648,0,0,NA,NA,NA
12929111,30502001,"Multiple (portable facilities)",8777,"M.A. CONCRETE CONSTRUCTION INC.",212321,"CO",NA,NA,0,0,0.003223822,0,0,NA,NA,NA
12929211,30502002,"Multiple (portable facilities)",8777,"WEST END GRAVEL CO. INC.",212321,"CO",NA,NA,0,0,0.00616236,0,0,NA,NA,NA
12929311,30502002,"Multiple (portable facilities)",8777,"WILLIAMS CONSTRUCTION",212321,"CO",NA,NA,0,0,0.02673533,0,0,NA,NA,NA
12929411,30502001,"Multiple (portable facilities)",8777,"WILLIAMS CONSTRUCTION - EL JAY #1140",212321,"CO",NA,NA,0,0,0.02342651,0,0,NA,NA,NA
12929511,30502002,"Multiple (portable facilities)",8777,"DUCKELS CONSTRUCTION",212321,"CO",NA,NA,0,0,0.00308824,0,0,NA,NA,NA
12929611,30502002,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.00926471,0,0,NA,NA,NA
12929711,30501101,"Multiple (portable facilities)",8777,"HDM CONSTRUCTION ENTERPRISES INC./DBA HD",327320,"CO",NA,NA,0,0,0.628441,0,0,NA,NA,NA
12929811,30502002,"Multiple (portable facilities)",8777,"ALPINE ROCK CO. - KOHLBERG 71-1D366",212321,"CO",NA,NA,0,0,0.00926471,0,0,NA,NA,NA
12929911,30502001,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO. - JAW CRUSHER CS2148",212321,"CO",NA,NA,0,0,0.01141177,0,0,NA,NA,NA
12930011,30502002,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO. - SIMPLICITY SCREEN",212321,"CO",NA,NA,0,0,0.0123529,0,0,0,"Low","Area"
12930111,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.02625,0,0,NA,NA,NA
12930211,30502001,"Multiple (portable facilities)",8777,"LAFARGE - CRUSHER #4290006",212321,"CO",NA,NA,0,0,0.03207099,0,0,NA,NA,NA
12930311,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.02633821,0,0,NA,NA,NA
12930411,20200102,"Multiple (portable facilities)",8777,"HIGH MESA GRAVEL PIT LLC",212321,"CO",NA,NA,0,3.16528,0.224017442,0.208124,0.681786,NA,NA,NA
12930511,30502002,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MATERIALS & ASPHALT INC.",212321,"CO",NA,NA,0,0,0.0185294,0,0,NA,NA,NA
12930611,20100102,"Multiple (portable facilities)",8777,"LG EVERIST INC. DBA ANDESITE ROCK COMP",212321,"CO",NA,NA,0,16.5236,0.69,0.34845,0.5651,NA,NA,NA
12930711,30502002,"Multiple (portable facilities)",8777,"HALL-IRWIN CORPORATION",212321,"CO",NA,NA,0,0,0.01485295,0,0,NA,NA,NA
12930811,20200202,"Multiple (portable facilities)",8777,"BARRETT RESOURCES CORP.",211111,"CO",NA,NA,0,21.4739,0.475,0.0285,10.7864,NA,NA,NA
12930911,30501199,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC.",327320,"CO",NA,NA,0,0,0.532353,0,0,NA,NA,NA
12931011,20100102,"Multiple (portable facilities)",8777,"DUCKELS CONSTRUCTION DBA YAMPA AGGREGATE",212321,"CO",NA,NA,0,14.904,0.46575,0.22602,3.95888,NA,NA,NA
12931111,20200202,"Multiple (portable facilities)",8777,"UNIVERSAL COMPRESSION INC.",211111,"CO",NA,NA,0,24.4,0.00043,0.00043,4.90001,NA,NA,NA
12931211,30502002,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION COMPANY",212321,"CO",NA,NA,0,0,0.00308824,0,0,NA,NA,NA
12931311,20200401,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION COMPANY",212321,"CO",NA,NA,0,3.312,0.0989338,0.052268,0.87975,NA,NA,NA
12931411,30502001,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION CO. - CRUSHER #2",212321,"CO",NA,NA,0,0,0.02851761,0,0,NA,NA,NA
12931511,20100102,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION COMPANY",212321,"CO",NA,NA,0,1.7664,0.0552,0.27876,0.045208,NA,NA,NA
12931611,30502001,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION CO. - CRUSHER #3",212321,"CO",NA,NA,0,0,0.02970587,0,0,0,"Low","Area"
12931711,20200401,"Multiple (portable facilities)",8777,"A&S CONSTRUCTION COMPANY",212321,"CO",NA,NA,0,4.8576,0.145103,0.076659,1.2903,NA,NA,NA
12931811,30502001,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.01426467,0,0,NA,NA,NA
12931911,30500298,"Multiple (portable facilities)",8777,"TRANSIT MIX CONCRETE",327320,"CO",NA,NA,0,0,0.09,0,0,NA,NA,NA
12932011,30502001,"Multiple (portable facilities)",8777,"LG EVERIST INC.-EL JAY 54 inch CONE CRUSHER",212321,"CO",NA,NA,0,0,0.021911794,0,0,NA,NA,NA
12932111,30502002,"Multiple (portable facilities)",8777,"LG EVERIST - BHM-3820",212321,"CO",NA,NA,0,0,0.0286765,0,0,NA,NA,NA
12932211,30502002,"Multiple (portable facilities)",8777,"LG EVERIST INC. - BHMP3616",212321,"CO",NA,NA,0,0,0.0247059,0,0,NA,NA,NA
12932311,30500201,"Multiple (portable facilities)",8777,"KIEWIT WESTERN CO.",324121,"CO",NA,NA,0,10,1.297925,9,6.96,NA,NA,NA
12932411,20200202,"Multiple (portable facilities)",8777,"BITTER CREEK PIPELINES LLC",21111,"CO",NA,NA,0,4.85,0.29885,0.017931,7.49,NA,NA,NA
12932511,30502002,"Multiple (portable facilities)",8777,"CAT CONSTRUCTION COMPANY",212321,"CO",NA,NA,0,0,0.01188235,0,0,NA,NA,NA
12932611,20100102,"Multiple (portable facilities)",8777,"KIEWIT WESTERN CO.",212321,"CO",NA,NA,0,11.07,0.35,1.75,0.28,NA,NA,NA
12932711,30502002,"Multiple (portable facilities)",8777,"L.G. Everist - SCREEN",212321,"CO",NA,NA,0,0,0.0092647,0,0,0,"Low","Area"
12932811,30502002,"Multiple (portable facilities)",8777,"COMMERCIAL ROCK PRODUCTS INC",212321,"CO",NA,NA,0,0,0.01223681,0,0,NA,NA,NA
12932911,30502002,"Multiple (portable facilities)",8777,"COMMERCIAL ROCK PRODUCTS INC",212321,"CO",NA,NA,0,0,0.00296882,0,0,NA,NA,NA
12933011,30502002,"Multiple (portable facilities)",8777,"COMMERCIAL ROCK PRODUCTS INC",212321,"CO",NA,NA,0,0,0.01223681,0,0,NA,NA,NA
12933111,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.0154412,0,0,NA,NA,NA
12933211,30500201,"Multiple (portable facilities)",8777,"ASPHALT SPECIALTIES - PORT HMA",324121,"CO",NA,NA,0,5.78097,1.205311,6.09629,3.62099,NA,NA,NA
12933311,30501101,"Multiple (portable facilities)",8777,"CENTRAL READY MIX LLC",327320,"CO",NA,NA,0,0,0.672942,0,0,NA,NA,NA
12933411,20200102,"Multiple (portable facilities)",8777,"TEZAK HEAVY EQUIP - CAT 3412 GENSET",212321,"CO",NA,NA,0,6.27458,0.434472,0.072749,0.5052,NA,NA,NA
12933511,20200202,"Multiple (portable facilities)",8777,"TOM BROWN INC.",21111,"CO",NA,NA,0,16.2,0.046,0.00276,1.0024,NA,NA,NA
12933611,20200202,"Multiple (portable facilities)",8777,"KLT GAS INC.",21111,"CO",NA,NA,0,2.9,0.02015,0.001209,3.9,NA,NA,NA
12933711,20200253,"Multiple (portable facilities)",8777,"KLT GAS INC.",21111,"CO",NA,NA,0,2.89999,0,0,3.89999,NA,NA,NA
12933811,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.02485297,0,0,NA,NA,NA
12933911,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.00195485,0,0,NA,NA,NA
12934011,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.006575661,0,0,NA,NA,NA
12934111,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.0110806,0,0,NA,NA,NA
12934211,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.00926471,0,0,NA,NA,NA
12934311,30502002,"Multiple (portable facilities)",8777,"WESTERN MOBILE INC.",444190,"CO",NA,NA,0,0,0.00926471,0,0,NA,NA,NA
12934411,30502002,"Multiple (portable facilities)",8777,"L.G. EVERIST INC.",212321,"CO",NA,NA,0,0,0.04932346,0,0,NA,NA,NA
12934511,30502002,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.00370588,0,0,NA,NA,NA
12934611,20100102,"Multiple (portable facilities)",8777,"SAVAGE INDUSTRIES INC.",488210,"CO",NA,NA,0,2.83,0.2911765,0.19,0.23,NA,NA,NA
12934711,30502001,"Multiple (portable facilities)",8777,"ASPHALT CONSTRUCTORS",324121,"CO",NA,NA,0,0,0.00438221,0,0,NA,NA,NA
12934811,31000223,"Multiple (portable facilities)",8777,"COULSON EXCAVATING CO.",212321,"CO",NA,NA,0,2.19856,0.1547,0.144508,0.179452,NA,NA,NA
12934911,30502511,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES WCR INC.",212321,"CO",NA,NA,0,0,0.0741176,0,0,NA,NA,NA
12935011,30502510,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.21558784,0,0,NA,NA,NA
12935111,20100102,"Multiple (portable facilities)",8777,"SCHMIDT AGGREGATES",212321,"CO",NA,NA,0,3.0429,0.2139,0.2001,0.2484,NA,NA,NA
12935211,20200202,"Multiple (portable facilities)",8777,"CITATION OIL - FRANK #1 41-29",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12935311,20200202,"Multiple (portable facilities)",8777,"CITATION O & G",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12935411,20200202,"Multiple (portable facilities)",8777,"ANADARKO E&P COMPANY LP",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12935511,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.00952941,0,0,NA,NA,NA
12935611,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.0185294,0,0,NA,NA,NA
12935711,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.0189,0,0,NA,NA,NA
12935811,20100102,"Multiple (portable facilities)",8777,"SKANSKA USA-CRUSHER ASSEMBLY #1",212321,"CO",NA,NA,0,14.24,0.37,0.22,0.4,0,"Low","Area"
12935911,20200102,"Multiple (portable facilities)",8777,"SKANSKA USA-CRUSHER ASSEMBLY #1",212321,"CO",NA,NA,0,18.95,0.49,0.29,0.53,0,"Low","Area"
12936011,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.0661765,0,0,NA,NA,NA
12936111,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.0105882,0,0,NA,NA,NA
12936211,20200102,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,18.95,0.49,0.29,0.53,0,"Low","Area"
12936311,30588801,"Multiple (portable facilities)",8777,"COLORADO SPRINGS UTILITIES",921190,"CO",NA,NA,0,0,0.38614,0,0,NA,NA,NA
12936411,20200102,"Multiple (portable facilities)",8777,"CHEMICAL LIME COMPANY",238110,"CO",NA,NA,0,15.61,1.1811106,1.03,1.26,NA,NA,NA
12936511,20200202,"Multiple (portable facilities)",8777,"ANADARKO E&P COMPANY LP",21111,"CO",NA,NA,0,3.7,0.0163,0.000978,0.05,NA,NA,NA
12936611,30500205,"Multiple (portable facilities)",8777,"SIMON CONTRACTORS",238110,"CO",NA,NA,0,2.84727,0.815354,3.00257,1.78084,NA,NA,NA
12936711,30502002,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.0147772,0,0,NA,NA,NA
12936811,20100102,"Multiple (portable facilities)",8777,"BADGER CONSTRUCTION INC",423930,"CO",NA,NA,0,9.77,0.002638967,0,0,0,"Low","Area"
12936911,20200254,"Multiple (portable facilities)",8777,"ENCANA (WEST)",21111,"CO",NA,NA,0,18.2,0.3285,0.01971,6.4,NA,NA,NA
12937011,20200202,"Multiple (portable facilities)",8777,"ENCANA OIL & GAS (USA) INC.",21111,"CO",NA,NA,0,13.05,0,0,3.46,NA,NA,NA
12937111,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.0108,0,0,NA,NA,NA
12937211,30502002,"Multiple (portable facilities)",8777,"NIELSONS SKANSKA INC.",212321,"CO",NA,NA,0,0,0.00463235,0,0,NA,NA,NA
12937311,20200202,"Multiple (portable facilities)",8777,"ENCANA - COMPRESSOR CE-P3",21111,"CO",NA,NA,0,5.73,0.66,0.0396,2.19,NA,NA,NA
12937411,20200202,"Multiple (portable facilities)",8777,"ENCANA - COMPRESSOR CE-P1",211111,"CO",NA,NA,0,18.1,0.43,0.0258,5.42,NA,NA,NA
12937511,20200252,"Multiple (portable facilities)",8777,"AUGUSTUS ENERGY - YGS #16",21111,"CO",NA,NA,0,6.8,0.135,0.0081,3.1,NA,NA,NA
12937611,20200254,"Multiple (portable facilities)",8777,"PATARA MIDSTREAM - COMPRESSOR CE-P5",21111,"CO",NA,NA,0,17.5,0.551494,0.034132,3.5,NA,NA,NA
12937711,20200102,"Multiple (portable facilities)",8777,"COLORADO WASTE SERVICES INC.",423930,"CO",NA,NA,0,4.79,0.926935,0.32,0.39,NA,NA,NA
12937811,50200102,"Multiple (portable facilities)",8777,"CHEVRON U.S.A. PRODUCTION CO",21111,"CO",NA,NA,0,0.15,0.0136842,0.02,0,NA,NA,NA
12937911,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST)",21111,"CO",NA,NA,0,11.63,0.43,0.0258,2.78,NA,NA,NA
12938011,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST)",211111,"CO",NA,NA,0,16.5,0.3285,0.01971,4.49999,NA,NA,NA
12938111,20200254,"Multiple (portable facilities)",8777,"AUGUSTUS ENERGY - YGS #10",21111,"CO",NA,NA,0,12.2,0.21695,0.013017,2.5,NA,NA,NA
12938211,20200102,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO. - THE LONER",212321,"CO",NA,NA,0,11.115,0.78,0.108,0.915,0,"Low","Area"
12938311,30502015,"Multiple (portable facilities)",8777,"BRANNAN SAND & GRAVEL - SCREEN",212321,"CO",NA,NA,0,0,0.13033,0,0,NA,NA,NA
12938411,20200401,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC. - PORTABLE GENERATOR",212321,"CO",NA,NA,0,5.56022,0.166091,0.087747,1.47693,0,"Low","Area"
12938511,30502002,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC. - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.00147787,0,0,NA,NA,NA
12938611,30502002,"Multiple (portable facilities)",8777,"PRECISION EXCAVATING INC. - EL JAY 1145",212321,"CO",NA,NA,0,0,0.006777944,0,0,NA,NA,NA
12938711,20200202,"Multiple (portable facilities)",8777,"MARALEX RESOURCES INC. -WAUKESHA",21111,"CO",NA,NA,0,7.7,0.1225,0.00735,2.9,NA,NA,NA
12938811,20100102,"Multiple (portable facilities)",8777,"WESTERN GRAVEL INC. - POWERSCREEN",212321,"CO",NA,NA,0,3.09,0.24976474,0.29,0.26,NA,NA,NA
12938911,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - K28E GENERATOR",21111,"CO",NA,NA,0,1.8,0.0395,0.00237,0.099998,NA,NA,NA
12939011,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - K28E GENERATOR",21111,"CO",NA,NA,0,1.8,0.0395,0.00237,0.099998,NA,NA,NA
12939111,30500208,"Multiple (portable facilities)",8777,"HALL IRWIN CONST CO",324121,"CO",NA,NA,0,14.17062,3.3375066,14.64932,11.5375,NA,NA,NA
12939211,30502002,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MATERIALS & ASPHALT INC",212321,"CO",NA,NA,0,0,0.06066179,0,0,NA,NA,NA
12939311,30502002,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MATERIALS & ASPHALT INC",212321,"CO",NA,NA,0,0,0.02426469,0,0,NA,NA,NA
12939411,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - LAKE FOX ON GRASS MESA",21111,"CO",NA,NA,0,5.7,0.022,0.00132,0.999999,NA,NA,NA
12939511,30501101,"Multiple (portable facilities)",8777,"ALLIED DEMOLITION INC - ROCK CRUSHER",327320,"CO",NA,NA,0,0,0.0582353,0,0,NA,NA,NA
12939611,31000299,"Multiple (portable facilities)",8777,"CHEVRON U.S.A. WILSON CREEK INCINERATOR",211111,"CO",NA,NA,0,0.15,0.0165957,0.02,0,NA,NA,NA
12939711,30502501,"Multiple (portable facilities)",8777,"RESOURCE MANAGEMENT CO. INC.",333912,"CO",NA,NA,0,1.3,0.231618,0,0,NA,NA,NA
12939811,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST) - PORTABLE",211111,"CO",NA,NA,0,17.51,0.46,0.0276,2,NA,NA,NA
12939911,20100102,"Multiple (portable facilities)",8777,"CNC DIRT MOVERS INC.",212321,"CO",NA,NA,0,14.75,1.2311438,0.98,1.19,NA,NA,NA
12940011,30502510,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.0570588,0,0,NA,NA,NA
12940111,30502002,"Multiple (portable facilities)",8777,"EVERIST MATERIALS LLC - EMPIRE PIT",212321,"CO",NA,NA,0,0,0.0105882,0,0,NA,NA,NA
12940211,30502002,"Multiple (portable facilities)",8777,"EVERIST MATERIALS LLC - EMPIRE PIT",212321,"CO",NA,NA,0,0,0.00912941,0,0,NA,NA,NA
12940311,20200102,"Multiple (portable facilities)",8777,"LG EVERIST INC DBA ANDESITE ROCK COMPANY",212321,"CO",NA,NA,0,30.8,1,0.6,1,NA,NA,NA
12940411,20100102,"Multiple (portable facilities)",8777,"EVERIST MATERIALS LLC",212321,"CO",NA,NA,0,8.2,0.57,0.006,0.7,0,"Low","Area"
12940511,20300101,"Multiple (portable facilities)",8777,"EVERIST MATERIALS LLC",212321,"CO",NA,NA,0,4.6,0.32,0.0036,0.4,NA,NA,NA
12940611,20100102,"Multiple (portable facilities)",8777,"RECYCLED MATERIALS COMPANY INC",212321,"CO",NA,NA,0,6.1,0.0951287,0,0,NA,NA,NA
12940711,30502002,"Multiple (portable facilities)",8777,"WARD CONSTRUCTION LLC",212321,"CO",NA,NA,0,0,0.001555145,0,0,NA,NA,NA
12940811,30502002,"Multiple (portable facilities)",8777,"ROBINS CONSTRUCTION - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.000506618,0,0,0,"Low","Area"
12940911,30502002,"Multiple (portable facilities)",8777,"ROBINS CONSTRUCTION - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.00140735,0,0,0,"Low","Area"
12941011,20200401,"Multiple (portable facilities)",8777,"HALL IRWIN CONST CO - SPEC PROD BLENDING",212321,"CO",NA,NA,0,4.41,0.3330887,0.29,0.36,0,"Low","Area"
12941111,20100101,"Multiple (portable facilities)",8777,"KIEWIT WESTERN CO - DIESEL GEN FOR HOT P",212321,"CO",NA,NA,0,8.19,0.062,0.19,0.1,NA,NA,NA
12941211,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST)",21111,"CO",NA,NA,0,4.24,0.025,0.0015,0.275,NA,NA,NA
12941311,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST) - DIVIDE CREEK WELL 24-5B",21111,"CO",NA,NA,0,4.24,0.025,0.0015,0.275,NA,NA,NA
12941411,20200202,"Multiple (portable facilities)",8777,"ENCANA (WEST) - DIVIDE CREEK WELL 24-12B",21111,"CO",NA,NA,0,4.24,0.025,0.0015,0.275,NA,NA,NA
12941511,30502002,"Multiple (portable facilities)",8777,"ALPINE DEMOLITION",212321,"CO",NA,NA,0,0,0.0959559,0,0,NA,NA,NA
12941611,30502001,"Multiple (portable facilities)",8777,"ALPINE DEMOLITION",212321,"CO",NA,NA,0,0,0.038603,0,0,0,"Low","Area"
12941711,20200102,"Multiple (portable facilities)",8777,"ENCANA (WEST) - OCONNELL 34-4C",21111,"CO",NA,NA,0,7.84,0.3,0,1.59,NA,NA,NA
12941811,20200102,"Multiple (portable facilities)",8777,"ENCANA (WEST) - MCPHERSON 1-16C",21111,"CO",NA,NA,0,7.84,0.30069,0,1.59,NA,NA,NA
12941911,20200102,"Multiple (portable facilities)",8777,"ENCANA (WEST) - MALONE 27-12B",21111,"CO",NA,NA,0,7.84,0.30069,0,1.37,NA,NA,NA
12942011,20200102,"Multiple (portable facilities)",8777,"ENCANA (WEST) - FAZZI 26-11C",21111,"CO",NA,NA,0,7.84,0.3,0,1.59,NA,NA,NA
12942111,20200202,"Multiple (portable facilities)",8777,"BERRY PETROLEUM CO - YGS #17",21111,"CO",NA,NA,0,7.7,0.1355,0.00813,1.4,NA,NA,NA
12942211,30502002,"Multiple (portable facilities)",8777,"KIRKLAND CONST - SCREEN",212321,"CO",NA,NA,0,0,0.0107471,0,0,0,"Low","Area"
12942311,20100102,"Multiple (portable facilities)",8777,"KIRKLAND CONSTRUCTION - SCREEN",212321,"CO",NA,NA,0,22.05,1.567467128,1.46,1.79,NA,NA,NA
12942411,20200401,"Multiple (portable facilities)",8777,"KIRKLAND CONSTRUCTION - CRUSHER",212321,"CO",NA,NA,0,22.05,1.568533825,1.46,1.79,NA,NA,NA
12942511,20100102,"Multiple (portable facilities)",8777,"KIRKLAND CONSTRUCTION - ENGINE",212321,"CO",NA,NA,0,22.53,0.62,0.58,0.74,NA,NA,NA
12942611,30502006,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES - SCREEN",212321,"CO",NA,NA,0,0,0.143934,0,0,NA,NA,NA
12942711,30502002,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES - SCREEN",212321,"CO",NA,NA,0,0,0.143934,0,0,NA,NA,NA
12942811,30502002,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES - SCREEN",212321,"CO",NA,NA,0,0,0.143934,0,0,NA,NA,NA
12942911,30502002,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES LLLP",212321,"CO",NA,NA,0,0,0.0397059,0,0,NA,NA,NA
12943011,30502002,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES LLLP",212321,"CO",NA,NA,0,0,0.0397059,0,0,NA,NA,NA
12943111,20200401,"Multiple (portable facilities)",8777,"EASTERN COLORADO AGGREGATES LLLP",212321,"CO",NA,NA,0,45.9387,0.369788,0.789697,0.967111,NA,NA,NA
12943211,30502001,"Multiple (portable facilities)",8777,"MOORES MINING LLC- SCREEN",212321,"CO",NA,NA,0,0,0.0070772,0,0,NA,NA,NA
12943311,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - GASAWAY FED 6206 WELL PA",21111,"CO",NA,NA,0,5.83,0.0275,0.00165,0.94,NA,NA,NA
12943411,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - LEFT FORK FEDERAL 6501",21111,"CO",NA,NA,0,6.53,0.0375,0.00225,1.06,NA,NA,NA
12943511,20200253,"Multiple (portable facilities)",8777,"ENCANA (WEST) - SHEFFIELD 6209 WELL PAD",21111,"CO",NA,NA,0,5.83,0.0275,0.00165,0.94,NA,NA,NA
12943611,20200401,"Multiple (portable facilities)",8777,"WHITEWATER BUILDING - GENERATOR",212321,"CO",NA,NA,0,7.04,0.477941,0.47,0.57,NA,NA,NA
12943711,30502001,"Multiple (portable facilities)",8777,"WHITEWATER BUILDING MATLS - CRUSHER",212321,"CO",NA,NA,0,0,0.014460656,0,0,0,"Low","Area"
12943811,30502002,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO - RALSTON QUARRY",212321,"CO",NA,NA,0,0,0.0319853,0,0,0,"Low","Area"
12943911,30502014,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES -PORT TROMMEL",212321,"CO",NA,NA,0,0,0.0588706,0,0,NA,NA,NA
12944011,20200253,"Multiple (portable facilities)",8777,"ETC CANYON PIPELINE LLC",211111,"CO",NA,NA,0,6.8,0.1795,0.01077,2.3,NA,NA,NA
12944111,20200253,"Multiple (portable facilities)",8777,"ETC CANYON PIPELINE LLC",211111,"CO",NA,NA,0,6.8,0.1795,0.01077,2.3,NA,NA,NA
12944211,30502002,"Multiple (portable facilities)",8777,"MOORES MINING LLC- SCREEN",212321,"CO",NA,NA,0,0,0.000154412,0,0,0,"Low","Area"
12944311,30502001,"Multiple (portable facilities)",8777,"MOORES MINING LLC- JAW CRUSHER",212321,"CO",NA,NA,0,0,0.001569122,0,0,NA,NA,NA
